Year,Month,Day,Hour,Minute,GHI,Temperature,GHI ,CTemp,PowerOutput_W
2023,1,1,0,30,13,13.8,13,14.1575,4.852525860000001
2023,1,1,1,30,0,13.6,0,13.6,0.0
2023,1,1,2,30,0,13.6,0,13.6,0.0
2023,1,1,3,30,0,13.6,0,13.6,0.0
2023,1,1,4,30,0,13.6,0,13.6,0.0
2023,1,1,5,30,0,13.6,0,13.6,0.0
2023,1,1,6,30,0,13.5,0,13.5,0.0
2023,1,1,7,30,0,12.9,0,12.9,0.0
2023,1,1,8,30,0,12.3,0,12.3,0.0
2023,1,1,9,30,0,11.9,0,11.9,0.0
2023,1,1,10,30,0,11.7,0,11.7,0.0
2023,1,1,11,30,0,11.3,0,11.3,0.0
2023,1,1,12,30,0,10.6,0,10.6,0.0
2023,1,1,13,30,0,9.8,0,9.8,0.0
2023,1,1,14,30,0,9.8,0,9.8,0.0
2023,1,1,15,30,59,11.0,59,12.6225,22.133853539999997
2023,1,1,16,30,229,12.4,229,18.6975,84.20656554000001
2023,1,1,17,30,389,13.3,389,23.997500000000002,140.51732633999998
2023,1,1,18,30,395,14.1,395,24.9625,142.21813050000003
2023,1,1,19,30,408,14.5,408,25.72,146.52043776
2023,1,1,20,30,409,14.8,409,26.0475,146.71560474
2023,1,1,21,30,22,14.8,22,15.405000000000001,8.17837416
2023,1,1,22,30,264,14.5,264,21.76,96.08696064
2023,1,1,23,30,204,13.3,204,18.91,74.96064863999999
2023,1,2,0,30,41,11.5,41,12.6275,15.380901540000004
2023,1,2,1,30,0,10.3,0,10.3,0.0
2023,1,2,2,30,0,9.6,0,9.6,0.0
2023,1,2,3,30,0,9.0,0,9.0,0.0
2023,1,2,4,30,0,8.5,0,8.5,0.0
2023,1,2,5,30,0,8.0,0,8.0,0.0
2023,1,2,6,30,0,7.6,0,7.6,0.0
2023,1,2,7,30,0,7.2,0,7.2,0.0
2023,1,2,8,30,0,6.9,0,6.9,0.0
2023,1,2,9,30,0,6.800000000000001,0,6.800000000000001,0.0
2023,1,2,10,30,0,6.7,0,6.7,0.0
2023,1,2,11,30,0,6.6000000000000005,0,6.6000000000000005,0.0
2023,1,2,12,30,0,6.800000000000001,0,6.800000000000001,0.0
2023,1,2,13,30,0,7.1000000000000005,0,7.1000000000000005,0.0
2023,1,2,14,30,0,7.5,0,7.5,0.0
2023,1,2,15,30,28,8.4,28,9.17,10.622525760000002
2023,1,2,16,30,185,10.0,185,15.0875,68.84458649999999
2023,1,2,17,30,319,11.6,319,20.3725,116.64683514000002
2023,1,2,18,30,258,12.8,258,19.895000000000003,94.49211816
2023,1,2,19,30,425,13.3,425,24.9875,153.00650249999998
2023,1,2,20,30,226,13.3,226,19.515,82.87728264
2023,1,2,21,30,127,13.0,127,16.4925,47.042473859999994
2023,1,2,22,30,89,12.5,89,14.9475,33.135079139999995
2023,1,2,23,30,76,11.5,76,13.59,28.42140384
2023,1,3,0,30,15,10.6,15,11.0125,5.6568105
2023,1,3,1,30,0,10.1,0,10.1,0.0
2023,1,3,2,30,0,9.5,0,9.5,0.0
2023,1,3,3,30,0,9.2,0,9.2,0.0
2023,1,3,4,30,0,9.5,0,9.5,0.0
2023,1,3,5,30,0,10.0,0,10.0,0.0
2023,1,3,6,30,0,10.0,0,10.0,0.0
2023,1,3,7,30,0,9.6,0,9.6,0.0
2023,1,3,8,30,0,9.4,0,9.4,0.0
2023,1,3,9,30,0,9.5,0,9.5,0.0
2023,1,3,10,30,0,9.5,0,9.5,0.0
2023,1,3,11,30,0,9.6,0,9.6,0.0
2023,1,3,12,30,0,9.8,0,9.8,0.0
2023,1,3,13,30,0,10.1,0,10.1,0.0
2023,1,3,14,30,0,10.5,0,10.5,0.0
2023,1,3,15,30,15,11.1,15,11.5125,5.6476305
2023,1,3,16,30,86,11.8,86,14.165000000000001,32.10053544
2023,1,3,17,30,128,12.7,128,16.22,47.455580160000004
2023,1,3,18,30,240,13.3,240,19.9,87.89817599999999
2023,1,3,19,30,402,13.8,402,24.855,144.79134696000003
2023,1,3,20,30,265,14.4,265,21.6875,96.4744425
2023,1,3,21,30,183,14.8,183,19.832500000000003,67.03747866
2023,1,3,22,30,142,14.8,142,18.705000000000002,52.21412136000001
2023,1,3,23,30,80,14.2,80,16.4,29.642111999999997
2023,1,4,0,30,14,13.5,14,13.885,5.23046664
2023,1,4,1,30,0,13.0,0,13.0,0.0
2023,1,4,2,30,0,12.7,0,12.7,0.0
2023,1,4,3,30,0,12.6,0,12.6,0.0
2023,1,4,4,30,0,12.7,0,12.7,0.0
2023,1,4,5,30,0,12.7,0,12.7,0.0
2023,1,4,6,30,0,12.8,0,12.8,0.0
2023,1,4,7,30,0,12.9,0,12.9,0.0
2023,1,4,8,30,0,13.1,0,13.1,0.0
2023,1,4,9,30,0,13.3,0,13.3,0.0
2023,1,4,10,30,0,13.3,0,13.3,0.0
2023,1,4,11,30,0,13.2,0,13.2,0.0
2023,1,4,12,30,0,13.2,0,13.2,0.0
2023,1,4,13,30,0,13.2,0,13.2,0.0
2023,1,4,14,30,0,13.5,0,13.5,0.0
2023,1,4,15,30,27,14.1,27,14.8425,10.055685060000002
2023,1,4,16,30,28,14.8,28,15.57,10.40318496
2023,1,4,17,30,14,15.1,14,15.485,5.203049040000001
2023,1,4,18,30,67,15.3,67,17.142500000000002,24.76437786
2023,1,4,19,30,81,15.3,81,17.5275,29.900853539999996
2023,1,4,20,30,23,15.3,23,15.932500000000001,8.53526826
2023,1,4,21,30,75,15.1,75,17.1625,27.7194825
2023,1,4,22,30,81,14.8,81,17.0275,29.950425539999994
2023,1,4,23,30,79,14.5,79,16.6725,29.245235940000008
2023,1,5,0,30,21,14.3,21,14.877500000000001,7.820188740000002
2023,1,5,1,30,0,14.1,0,14.1,0.0
2023,1,5,2,30,0,14.0,0,14.0,0.0
2023,1,5,3,30,0,14.0,0,14.0,0.0
2023,1,5,4,30,0,13.8,0,13.8,0.0
2023,1,5,5,30,0,13.4,0,13.4,0.0
2023,1,5,6,30,0,13.0,0,13.0,0.0
2023,1,5,7,30,0,12.8,0,12.8,0.0
2023,1,5,8,30,0,12.6,0,12.6,0.0
2023,1,5,9,30,0,12.4,0,12.4,0.0
2023,1,5,10,30,0,12.3,0,12.3,0.0
2023,1,5,11,30,0,12.2,0,12.2,0.0
2023,1,5,12,30,0,12.2,0,12.2,0.0
2023,1,5,13,30,0,12.3,0,12.3,0.0
2023,1,5,14,30,0,12.6,0,12.6,0.0
2023,1,5,15,30,11,13.2,11,13.5025,4.11480234
2023,1,5,16,30,30,13.8,30,14.625,11.18097
2023,1,5,17,30,37,14.5,37,15.5175,13.749443459999997
2023,1,5,18,30,89,15.0,89,17.4475,32.86273914
2023,1,5,19,30,250,15.3,250,22.175,90.86445
2023,1,5,20,30,331,15.2,331,24.302500000000002,119.44258794
2023,1,5,21,30,477,14.8,477,27.9175,170.01662346
2023,1,5,22,30,364,14.3,364,24.310000000000002,131.34741984
2023,1,5,23,30,210,13.5,210,19.275,77.071554
2023,1,6,0,30,48,12.3,48,13.620000000000001,17.94859776
2023,1,6,1,30,0,11.5,0,11.5,0.0
2023,1,6,2,30,0,11.3,0,11.3,0.0
2023,1,6,3,30,0,11.0,0,11.0,0.0
2023,1,6,4,30,0,10.5,0,10.5,0.0
2023,1,6,5,30,0,10.0,0,10.0,0.0
2023,1,6,6,30,0,9.6,0,9.6,0.0
2023,1,6,7,30,0,9.3,0,9.3,0.0
2023,1,6,8,30,0,9.1,0,9.1,0.0
2023,1,6,9,30,0,8.8,0,8.8,0.0
2023,1,6,10,30,0,8.4,0,8.4,0.0
2023,1,6,11,30,0,8.0,0,8.0,0.0
2023,1,6,12,30,0,7.7,0,7.7,0.0
2023,1,6,13,30,0,7.7,0,7.7,0.0
2023,1,6,14,30,0,8.1,0,8.1,0.0
2023,1,6,15,30,59,9.6,59,11.2225,22.23495594
2023,1,6,16,30,231,11.7,231,18.0525,85.12436394
2023,1,6,17,30,393,13.5,393,24.3075,141.81311466000002
2023,1,6,18,30,515,15.3,515,29.462500000000002,182.5870185
2023,1,6,19,30,578,16.7,578,32.595,202.70675015999998
2023,1,6,20,30,577,17.5,577,33.3675,201.81046985999998
2023,1,6,21,30,511,17.8,511,31.8525,179.67400794
2023,1,6,22,30,391,17.3,391,28.052500000000002,139.29912234000003
2023,1,6,23,30,227,15.4,227,21.6425,82.65287466
2023,1,7,0,30,55,12.9,55,14.412500000000001,20.5127505
2023,1,7,1,30,0,11.4,0,11.4,0.0
2023,1,7,2,30,0,10.6,0,10.6,0.0
2023,1,7,3,30,0,10.1,0,10.1,0.0
2023,1,7,4,30,0,9.7,0,9.7,0.0
2023,1,7,5,30,0,9.3,0,9.3,0.0
2023,1,7,6,30,0,9.1,0,9.1,0.0
2023,1,7,7,30,0,8.9,0,8.9,0.0
2023,1,7,8,30,0,8.8,0,8.8,0.0
2023,1,7,9,30,0,8.8,0,8.8,0.0
2023,1,7,10,30,0,8.8,0,8.8,0.0
2023,1,7,11,30,0,8.8,0,8.8,0.0
2023,1,7,12,30,0,8.700000000000001,0,8.700000000000001,0.0
2023,1,7,13,30,0,8.8,0,8.8,0.0
2023,1,7,14,30,0,9.5,0,9.5,0.0
2023,1,7,15,30,42,11.5,42,12.655,15.75463176
2023,1,7,16,30,231,13.6,231,19.9525,84.58715034000002
2023,1,7,17,30,154,14.8,154,19.035,56.56437864
2023,1,7,18,30,454,15.8,454,28.285,161.61453864
2023,1,7,19,30,455,16.7,455,29.2125,161.45397450000002
2023,1,7,20,30,355,17.400000000000002,355,27.1625,126.86035050000001
2023,1,7,21,30,383,17.5,383,28.0325,136.45838826
2023,1,7,22,30,326,16.8,326,25.765,117.05474664
2023,1,7,23,30,136,15.7,136,19.439999999999998,49.88553984000001
2023,1,8,0,30,39,14.9,39,15.9725,14.470936739999999
2023,1,8,1,30,0,14.4,0,14.4,0.0
2023,1,8,2,30,0,13.8,0,13.8,0.0
2023,1,8,3,30,0,13.3,0,13.3,0.0
2023,1,8,4,30,0,12.9,0,12.9,0.0
2023,1,8,5,30,0,12.5,0,12.5,0.0
2023,1,8,6,30,0,12.1,0,12.1,0.0
2023,1,8,7,30,0,11.8,0,11.8,0.0
2023,1,8,8,30,0,11.5,0,11.5,0.0
2023,1,8,9,30,0,11.2,0,11.2,0.0
2023,1,8,10,30,0,11.0,0,11.0,0.0
2023,1,8,11,30,0,11.1,0,11.1,0.0
2023,1,8,12,30,0,11.2,0,11.2,0.0
2023,1,8,13,30,0,11.1,0,11.1,0.0
2023,1,8,14,30,0,11.2,0,11.2,0.0
2023,1,8,15,30,25,12.5,25,13.1875,9.361462500000002
2023,1,8,16,30,223,14.5,223,20.6325,81.47211786000001
2023,1,8,17,30,203,16.0,203,21.5825,73.92915306
2023,1,8,18,30,502,17.1,502,30.905,177.09168456
2023,1,8,19,30,349,17.900000000000002,349,27.497500000000002,124.57312794
2023,1,8,20,30,328,18.2,328,27.22,117.18873216000003
2023,1,8,21,30,275,18.1,275,25.6625,98.77700250000001
2023,1,8,22,30,264,17.400000000000002,264,24.660000000000004,95.14986624000001
2023,1,8,23,30,163,15.8,163,20.2825,59.62119786
2023,1,9,0,30,18,14.2,18,14.694999999999999,6.70703976
2023,1,9,1,30,0,13.6,0,13.6,0.0
2023,1,9,2,30,0,13.6,0,13.6,0.0
2023,1,9,3,30,0,13.5,0,13.5,0.0
2023,1,9,4,30,0,13.3,0,13.3,0.0
2023,1,9,5,30,0,13.2,0,13.2,0.0
2023,1,9,6,30,0,13.2,0,13.2,0.0
2023,1,9,7,30,0,13.0,0,13.0,0.0
2023,1,9,8,30,0,12.8,0,12.8,0.0
2023,1,9,9,30,0,12.6,0,12.6,0.0
2023,1,9,10,30,0,12.5,0,12.5,0.0
2023,1,9,11,30,0,12.5,0,12.5,0.0
2023,1,9,12,30,0,12.5,0,12.5,0.0
2023,1,9,13,30,0,12.5,0,12.5,0.0
2023,1,9,14,30,0,12.7,0,12.7,0.0
2023,1,9,15,30,12,13.0,12,13.33,4.49140896
2023,1,9,16,30,23,13.5,23,14.1325,8.58594186
2023,1,9,17,30,89,14.1,89,16.5475,32.960781540000006
2023,1,9,18,30,28,14.6,28,15.37,10.410039360000003
2023,1,9,19,30,180,15.0,180,19.95,65.912616
2023,1,9,20,30,77,15.2,77,17.3175,28.44406026
2023,1,9,21,30,52,15.1,52,16.53,19.259098560000005
2023,1,9,22,30,41,14.9,41,16.0275,15.21027594
2023,1,9,23,30,18,14.6,18,15.094999999999999,6.6982269599999995
2023,1,10,0,30,8,14.4,8,14.620000000000001,2.9816409600000005
2023,1,10,1,30,0,14.3,0,14.3,0.0
2023,1,10,2,30,0,14.4,0,14.4,0.0
2023,1,10,3,30,0,14.3,0,14.3,0.0
2023,1,10,4,30,0,14.3,0,14.3,0.0
2023,1,10,5,30,0,14.3,0,14.3,0.0
2023,1,10,6,30,0,14.3,0,14.3,0.0
2023,1,10,7,30,0,14.3,0,14.3,0.0
2023,1,10,8,30,0,14.2,0,14.2,0.0
2023,1,10,9,30,0,14.1,0,14.1,0.0
2023,1,10,10,30,0,14.1,0,14.1,0.0
2023,1,10,11,30,0,14.1,0,14.1,0.0
2023,1,10,12,30,0,14.1,0,14.1,0.0
2023,1,10,13,30,0,14.1,0,14.1,0.0
2023,1,10,14,30,0,14.3,0,14.3,0.0
2023,1,10,15,30,15,14.5,15,14.9125,5.585206500000001
2023,1,10,16,30,130,14.8,130,18.375,47.854169999999996
2023,1,10,17,30,7,14.8,7,14.992500000000001,2.6057442600000003
2023,1,10,18,30,271,14.6,271,22.0525,98.53769754000001
2023,1,10,19,30,123,14.4,123,17.7825,45.36660906
2023,1,10,20,30,178,14.4,178,19.295,65.32295976
2023,1,10,21,30,356,14.4,356,24.19,128.51295264
2023,1,10,22,30,202,13.9,202,19.455,74.09099016
2023,1,10,23,30,115,13.0,115,16.1625,42.6439665
2023,1,11,0,30,24,11.7,24,12.36,9.01131264
2023,1,11,1,30,0,11.2,0,11.2,0.0
2023,1,11,2,30,0,11.3,0,11.3,0.0
2023,1,11,3,30,0,11.4,0,11.4,0.0
2023,1,11,4,30,0,11.4,0,11.4,0.0
2023,1,11,5,30,0,11.1,0,11.1,0.0
2023,1,11,6,30,0,10.8,0,10.8,0.0
2023,1,11,7,30,0,10.6,0,10.6,0.0
2023,1,11,8,30,0,10.5,0,10.5,0.0
2023,1,11,9,30,0,10.4,0,10.4,0.0
2023,1,11,10,30,0,10.2,0,10.2,0.0
2023,1,11,11,30,0,9.9,0,9.9,0.0
2023,1,11,12,30,0,9.5,0,9.5,0.0
2023,1,11,13,30,0,9.4,0,9.4,0.0
2023,1,11,14,30,0,9.6,0,9.6,0.0
2023,1,11,15,30,36,10.3,36,11.290000000000001,13.564117439999997
2023,1,11,16,30,60,11.5,60,13.15,22.470264
2023,1,11,17,30,141,12.6,141,16.4775,52.230847139999995
2023,1,11,18,30,451,13.6,451,26.002499999999998,161.80659594000002
2023,1,11,19,30,458,14.3,458,26.895000000000003,163.81767816
2023,1,11,20,30,521,14.9,521,29.2275,184.86410634
2023,1,11,21,30,405,15.4,405,26.5375,145.0378305
2023,1,11,22,30,319,15.4,319,24.1725,115.16310234000001
2023,1,11,23,30,155,14.5,155,18.7625,56.98337850000001
2023,1,12,0,30,32,13.3,32,14.180000000000001,11.943797760000002
2023,1,12,1,30,0,12.2,0,12.2,0.0
2023,1,12,2,30,0,11.5,0,11.5,0.0
2023,1,12,3,30,0,11.0,0,11.0,0.0
2023,1,12,4,30,0,10.6,0,10.6,0.0
2023,1,12,5,30,0,10.2,0,10.2,0.0
2023,1,12,6,30,0,10.0,0,10.0,0.0
2023,1,12,7,30,0,9.8,0,9.8,0.0
2023,1,12,8,30,0,9.6,0,9.6,0.0
2023,1,12,9,30,0,9.6,0,9.6,0.0
2023,1,12,10,30,0,9.6,0,9.6,0.0
2023,1,12,11,30,0,9.7,0,9.7,0.0
2023,1,12,12,30,0,9.8,0,9.8,0.0
2023,1,12,13,30,0,9.8,0,9.8,0.0
2023,1,12,14,30,0,10.5,0,10.5,0.0
2023,1,12,15,30,38,12.0,38,13.045,14.23605096
2023,1,12,16,30,152,13.8,152,17.98,56.02605696
2023,1,12,17,30,280,15.5,280,23.2,101.41689600000001
2023,1,12,18,30,462,17.3,462,30.005000000000003,163.48973256000002
2023,1,12,19,30,511,18.6,511,32.6525,179.17363674
2023,1,12,20,30,486,19.200000000000003,486,32.565000000000005,170.45985384000002
2023,1,12,21,30,435,19.200000000000003,435,31.1625,153.3188385
2023,1,12,22,30,304,18.5,304,26.86,108.74790143999999
2023,1,12,23,30,192,17.1,192,22.380000000000003,69.73572096
2023,1,13,0,30,50,15.6,50,16.975,18.491130000000002
2023,1,13,1,30,0,14.6,0,14.6,0.0
2023,1,13,2,30,0,13.9,0,13.9,0.0
2023,1,13,3,30,0,13.4,0,13.4,0.0
2023,1,13,4,30,0,13.0,0,13.0,0.0
2023,1,13,5,30,0,12.8,0,12.8,0.0
2023,1,13,6,30,0,12.6,0,12.6,0.0
2023,1,13,7,30,0,12.4,0,12.4,0.0
2023,1,13,8,30,0,12.4,0,12.4,0.0
2023,1,13,9,30,0,12.6,0,12.6,0.0
2023,1,13,10,30,0,12.8,0,12.8,0.0
2023,1,13,11,30,0,12.9,0,12.9,0.0
2023,1,13,12,30,0,12.9,0,12.9,0.0
2023,1,13,13,30,0,12.6,0,12.6,0.0
2023,1,13,14,30,0,12.2,0,12.2,0.0
2023,1,13,15,30,43,12.7,43,13.882499999999999,16.06513626
2023,1,13,16,30,151,14.1,151,18.252499999999998,55.60709993999999
2023,1,13,17,30,316,15.3,316,23.990000000000002,114.15065184
2023,1,13,18,30,398,15.8,398,26.745,142.42991976000002
2023,1,13,19,30,409,16.1,409,27.3475,146.06480394000002
2023,1,13,20,30,449,16.2,449,28.5475,159.69037914
2023,1,13,21,30,384,16.1,384,26.66,137.45977344
2023,1,13,22,30,296,15.7,296,23.84,106.98027264
2023,1,13,23,30,149,14.8,149,18.8975,54.75294954
2023,1,14,0,30,40,13.6,40,14.7,14.904288000000001
2023,1,14,1,30,0,13.1,0,13.1,0.0
2023,1,14,2,30,0,12.9,0,12.9,0.0
2023,1,14,3,30,0,12.8,0,12.8,0.0
2023,1,14,4,30,0,12.4,0,12.4,0.0
2023,1,14,5,30,0,12.2,0,12.2,0.0
2023,1,14,6,30,0,12.1,0,12.1,0.0
2023,1,14,7,30,0,12.1,0,12.1,0.0
2023,1,14,8,30,0,12.0,0,12.0,0.0
2023,1,14,9,30,0,12.0,0,12.0,0.0
2023,1,14,10,30,0,11.7,0,11.7,0.0
2023,1,14,11,30,0,11.4,0,11.4,0.0
2023,1,14,12,30,0,11.1,0,11.1,0.0
2023,1,14,13,30,0,11.0,0,11.0,0.0
2023,1,14,14,30,0,11.2,0,11.2,0.0
2023,1,14,15,30,17,11.7,17,12.167499999999999,6.387018660000001
2023,1,14,16,30,139,12.3,139,16.122500000000002,51.550382340000006
2023,1,14,17,30,86,12.6,86,14.965,32.01632424
2023,1,14,18,30,29,12.8,29,13.5975,10.844743140000002
2023,1,14,19,30,25,13.0,25,13.6875,9.3461625
2023,1,14,20,30,24,13.3,24,13.96,8.96431104
2023,1,14,21,30,45,13.6,45,14.8375,16.7597505
2023,1,14,22,30,77,13.7,77,15.817499999999999,28.585432260000005
2023,1,14,23,30,8,13.5,8,13.72,2.9904537600000003
2023,1,15,0,30,9,13.2,9,13.4475,3.36726234
2023,1,15,1,30,0,13.2,0,13.2,0.0
2023,1,15,2,30,0,13.3,0,13.3,0.0
2023,1,15,3,30,0,13.4,0,13.4,0.0
2023,1,15,4,30,0,13.3,0,13.3,0.0
2023,1,15,5,30,0,12.9,0,12.9,0.0
2023,1,15,6,30,0,12.4,0,12.4,0.0
2023,1,15,7,30,0,12.0,0,12.0,0.0
2023,1,15,8,30,0,11.7,0,11.7,0.0
2023,1,15,9,30,0,11.5,0,11.5,0.0
2023,1,15,10,30,0,11.4,0,11.4,0.0
2023,1,15,11,30,0,11.2,0,11.2,0.0
2023,1,15,12,30,0,11.1,0,11.1,0.0
2023,1,15,13,30,0,10.8,0,10.8,0.0
2023,1,15,14,30,0,10.8,0,10.8,0.0
2023,1,15,15,30,31,11.5,31,12.3525,11.639896740000001
2023,1,15,16,30,152,12.1,152,16.28,56.342338559999995
2023,1,15,17,30,245,12.4,245,19.137500000000003,89.9580465
2023,1,15,18,30,356,12.7,356,22.490000000000002,129.25371744000003
2023,1,15,19,30,425,12.8,425,24.4875,153.2666025
2023,1,15,20,30,288,12.7,288,20.619999999999997,105.22400255999999
2023,1,15,21,30,162,12.4,162,16.855,59.935055760000004
2023,1,15,22,30,93,11.9,93,14.4575,34.68007386
2023,1,15,23,30,97,11.2,97,13.8675,36.241739460000005
2023,1,16,0,30,10,10.6,10,10.875,3.77289
2023,1,16,1,30,0,10.3,0,10.3,0.0
2023,1,16,2,30,0,10.2,0,10.2,0.0
2023,1,16,3,30,0,10.1,0,10.1,0.0
2023,1,16,4,30,0,10.0,0,10.0,0.0
2023,1,16,5,30,0,10.0,0,10.0,0.0
2023,1,16,6,30,0,10.2,0,10.2,0.0
2023,1,16,7,30,0,10.6,0,10.6,0.0
2023,1,16,8,30,0,11.2,0,11.2,0.0
2023,1,16,9,30,0,11.9,0,11.9,0.0
2023,1,16,10,30,0,12.7,0,12.7,0.0
2023,1,16,11,30,0,13.4,0,13.4,0.0
2023,1,16,12,30,0,13.4,0,13.4,0.0
2023,1,16,13,30,0,12.9,0,12.9,0.0
2023,1,16,14,30,0,12.6,0,12.6,0.0
2023,1,16,15,30,20,12.7,20,13.25,7.48764
2023,1,16,16,30,230,12.9,230,19.225,84.42577800000001
2023,1,16,17,30,390,13.0,390,23.725,141.008634
2023,1,16,18,30,517,13.5,517,27.7175,184.40034426000003
2023,1,16,19,30,264,14.0,264,21.26,96.24852864
2023,1,16,20,30,319,14.2,319,22.972499999999997,115.63164954000003
2023,1,16,21,30,282,13.9,282,21.655,102.67458696
2023,1,16,22,30,235,13.2,235,19.6625,86.1352785
2023,1,16,23,30,241,12.1,241,18.7275,88.61028714
2023,1,17,0,30,69,10.8,69,12.697500000000002,25.879019940000003
2023,1,17,1,30,0,10.0,0,10.0,0.0
2023,1,17,2,30,0,9.8,0,9.8,0.0
2023,1,17,3,30,0,9.7,0,9.7,0.0
2023,1,17,4,30,0,9.5,0,9.5,0.0
2023,1,17,5,30,0,9.2,0,9.2,0.0
2023,1,17,6,30,0,9.0,0,9.0,0.0
2023,1,17,7,30,0,8.8,0,8.8,0.0
2023,1,17,8,30,0,8.5,0,8.5,0.0
2023,1,17,9,30,0,8.1,0,8.1,0.0
2023,1,17,10,30,0,7.6,0,7.6,0.0
2023,1,17,11,30,0,7.2,0,7.2,0.0
2023,1,17,12,30,0,6.9,0,6.9,0.0
2023,1,17,13,30,0,6.7,0,6.7,0.0
2023,1,17,14,30,0,7.0,0,7.0,0.0
2023,1,17,15,30,62,8.3,62,10.005,23.457940560000004
2023,1,17,16,30,240,9.7,240,16.299999999999997,88.95571199999999
2023,1,17,17,30,409,11.0,409,22.2475,148.61794554000002
2023,1,17,18,30,539,12.3,539,27.122500000000002,192.63971034000005
2023,1,17,19,30,608,13.3,608,30.02,215.14415616
2023,1,17,20,30,612,13.9,612,30.730000000000004,216.02772575999998
2023,1,17,21,30,551,14.1,551,29.252499999999998,195.49201194
2023,1,17,22,30,429,13.8,429,25.5975,154.12625514
2023,1,17,23,30,262,12.5,262,19.705,96.01804296000002
2023,1,18,0,30,81,10.6,81,12.8275,30.36683034
2023,1,18,1,30,0,9.4,0,9.4,0.0
2023,1,18,2,30,0,8.8,0,8.8,0.0
2023,1,18,3,30,0,8.1,0,8.1,0.0
2023,1,18,4,30,0,7.4,0,7.4,0.0
2023,1,18,5,30,0,6.800000000000001,0,6.800000000000001,0.0
2023,1,18,6,30,0,6.4,0,6.4,0.0
2023,1,18,7,30,0,6.1000000000000005,0,6.1000000000000005,0.0
2023,1,18,8,30,0,6.0,0,6.0,0.0
2023,1,18,9,30,0,5.800000000000001,0,5.800000000000001,0.0
2023,1,18,10,30,0,5.6000000000000005,0,5.6000000000000005,0.0
2023,1,18,11,30,0,5.4,0,5.4,0.0
2023,1,18,12,30,0,5.2,0,5.2,0.0
2023,1,18,13,30,0,5.0,0,5.0,0.0
2023,1,18,14,30,0,5.5,0,5.5,0.0
2023,1,18,15,30,62,7.4,62,9.105,23.526239760000003
2023,1,18,16,30,240,10.0,240,16.6,88.86758400000001
2023,1,18,17,30,409,12.2,409,23.447499999999998,148.01720634
2023,1,18,18,30,543,13.7,543,28.6325,193.06572426
2023,1,18,19,30,609,14.7,609,31.447499999999998,214.43393034
2023,1,18,20,30,474,15.2,474,28.235,168.76313063999999
2023,1,18,21,30,453,15.2,453,27.6575,161.60649066000002
2023,1,18,22,30,331,14.6,331,23.7025,119.68567433999999
2023,1,18,23,30,235,13.3,235,19.762500000000003,86.10651449999999
2023,1,19,0,30,64,11.8,64,13.56,23.936163840000003
2023,1,19,1,30,0,11.1,0,11.1,0.0
2023,1,19,2,30,0,10.7,0,10.7,0.0
2023,1,19,3,30,0,10.4,0,10.4,0.0
2023,1,19,4,30,0,10.1,0,10.1,0.0
2023,1,19,5,30,0,9.8,0,9.8,0.0
2023,1,19,6,30,0,9.6,0,9.6,0.0
2023,1,19,7,30,0,9.4,0,9.4,0.0
2023,1,19,8,30,0,9.2,0,9.2,0.0
2023,1,19,9,30,0,9.0,0,9.0,0.0
2023,1,19,10,30,0,8.8,0,8.8,0.0
2023,1,19,11,30,0,8.4,0,8.4,0.0
2023,1,19,12,30,0,8.200000000000001,0,8.200000000000001,0.0
2023,1,19,13,30,0,8.0,0,8.0,0.0
2023,1,19,14,30,0,8.3,0,8.3,0.0
2023,1,19,15,30,62,9.6,62,11.305,23.35928616
2023,1,19,16,30,235,11.2,235,17.6625,86.71055849999999
2023,1,19,17,30,401,12.5,401,23.5275,145.08273834000002
2023,1,19,18,30,527,13.4,527,27.8925,187.85419866
2023,1,19,19,30,590,13.7,590,29.925,208.843362
2023,1,19,20,30,592,13.5,592,29.78,209.65637375999998
2023,1,19,21,30,534,13.3,534,27.985,190.28895624000003
2023,1,19,22,30,124,12.9,124,16.310000000000002,45.95893344
2023,1,19,23,30,172,12.1,172,16.83,63.64001376
2023,1,20,0,30,17,11.0,17,11.4675,6.401584260000001
2023,1,20,1,30,0,9.8,0,9.8,0.0
2023,1,20,2,30,0,8.700000000000001,0,8.700000000000001,0.0
2023,1,20,3,30,0,8.0,0,8.0,0.0
2023,1,20,4,30,0,7.5,0,7.5,0.0
2023,1,20,5,30,0,6.9,0,6.9,0.0
2023,1,20,6,30,0,6.300000000000001,0,6.300000000000001,0.0
2023,1,20,7,30,0,5.9,0,5.9,0.0
2023,1,20,8,30,0,5.5,0,5.5,0.0
2023,1,20,9,30,0,5.2,0,5.2,0.0
2023,1,20,10,30,0,4.9,0,4.9,0.0
2023,1,20,11,30,0,4.7,0,4.7,0.0
2023,1,20,12,30,0,4.5,0,4.5,0.0
2023,1,20,13,30,0,4.3,0,4.3,0.0
2023,1,20,14,30,0,5.0,0,5.0,0.0
2023,1,20,15,30,72,7.0,72,8.98,27.331810559999997
2023,1,20,16,30,260,9.5,260,16.65,96.25730399999999
2023,1,20,17,30,435,11.6,435,23.5625,157.3653825
2023,1,20,18,30,565,13.2,565,28.7375,200.8152945
2023,1,20,19,30,636,14.3,636,31.790000000000003,223.67422943999998
2023,1,20,20,30,637,14.9,637,32.417500000000004,223.53666426
2023,1,20,21,30,574,15.1,574,30.884999999999998,202.50534024
2023,1,20,22,30,451,14.6,451,27.002499999999998,161.25457194
