Year,Month,Day,Hour,Minute,GHI,Temperature,GHI ,CTemp,PowerOutput_W
2023,4,7,14,30,205,11.8,205,17.4375,75.6975825
2023,4,7,15,30,130,12.6,130,16.175,48.204234
2023,4,7,16,30,382,13.0,382,23.505,138.21901416
2023,4,7,17,30,104,12.8,104,15.66,38.62894464
2023,4,7,18,30,315,11.9,315,20.5625,115.11092249999999
2023,4,7,19,30,160,10.8,160,15.200000000000001,59.519232
2023,4,7,20,30,191,9.9,191,15.1525,71.06218794
2023,4,7,21,30,69,9.1,69,10.997499999999999,26.02259514
2023,4,7,22,30,13,8.1,13,8.4575,4.94322426
2023,4,7,23,30,0,7.1000000000000005,0,7.1000000000000005,0.0
2023,4,8,0,30,0,6.2,0,6.2,0.0
2023,4,8,1,30,0,5.4,0,5.4,0.0
2023,4,8,2,30,0,4.7,0,4.7,0.0
2023,4,8,3,30,0,4.1000000000000005,0,4.1000000000000005,0.0
2023,4,8,4,30,0,3.5,0,3.5,0.0
2023,4,8,5,30,0,2.9000000000000004,0,2.9000000000000004,0.0
2023,4,8,6,30,0,2.4000000000000004,0,2.4000000000000004,0.0
2023,4,8,7,30,0,2.0,0,2.0,0.0
2023,4,8,8,30,0,1.5,0,1.5,0.0
2023,4,8,9,30,0,0.9,0,0.9,0.0
2023,4,8,10,30,0,1.2000000000000002,0,1.2000000000000002,0.0
2023,4,8,11,30,143,2.7,143,6.6325,54.694900260000004
2023,4,8,12,30,344,4.5,344,13.959999999999999,128.48845824
2023,4,8,13,30,514,5.9,514,20.035,188.16366023999998
2023,4,8,14,30,671,7.0,671,25.4525,241.18835994000005
2023,4,8,15,30,719,8.0,719,27.7725,256.40004474
2023,4,8,16,30,762,9.0,762,29.955000000000002,269.69853095999997
2023,4,8,17,30,810,9.8,810,32.075,284.585562
2023,4,8,18,30,688,10.1,688,29.019999999999996,244.29470976000002
2023,4,8,19,30,527,10.0,527,24.4925,190.04736186000002
2023,4,8,20,30,310,9.7,310,18.225,114.170706
2023,4,8,21,30,204,8.8,204,14.41,76.08428063999999
2023,4,8,22,30,77,7.2,77,9.3175,29.198044259999996
2023,4,8,23,30,0,5.800000000000001,0,5.800000000000001,0.0
2023,4,9,0,30,0,5.0,0,5.0,0.0
2023,4,9,1,30,0,4.4,0,4.4,0.0
2023,4,9,2,30,0,4.0,0,4.0,0.0
2023,4,9,3,30,0,3.6,0,3.6,0.0
2023,4,9,4,30,0,3.3000000000000003,0,3.3000000000000003,0.0
2023,4,9,5,30,0,3.1,0,3.1,0.0
2023,4,9,6,30,0,2.7,0,2.7,0.0
2023,4,9,7,30,0,2.0,0,2.0,0.0
2023,4,9,8,30,0,1.5,0,1.5,0.0
2023,4,9,9,30,0,1.2000000000000002,0,1.2000000000000002,0.0
2023,4,9,10,30,0,2.0,0,2.0,0.0
2023,4,9,11,30,154,4.0,154,8.235,58.60013544000001
2023,4,9,12,30,361,6.4,361,16.3275,133.79206553999998
2023,4,9,13,30,560,8.5,560,23.9,202.35398400000005
2023,4,9,14,30,728,9.8,728,29.82,257.78503296
2023,4,9,15,30,848,10.7,848,34.019999999999996,295.91767296
2023,4,9,16,30,908,11.4,908,36.37,314.24347296
2023,4,9,17,30,906,11.7,906,36.615,313.27961544000004
2023,4,9,18,30,839,11.8,839,34.8725,291.90157433999997
2023,4,9,19,30,712,11.6,712,31.18,250.93420416
2023,4,9,20,30,543,11.0,543,25.932499999999997,194.86023066
2023,4,9,21,30,343,9.7,343,19.1325,125.94336426000004
2023,4,9,22,30,139,7.4,139,11.2225,52.38404874000001
2023,4,9,23,30,0,5.4,0,5.4,0.0
2023,4,10,0,30,0,4.5,0,4.5,0.0
2023,4,10,1,30,0,3.9,0,3.9,0.0
2023,4,10,2,30,0,3.3000000000000003,0,3.3000000000000003,0.0
2023,4,10,3,30,0,2.9000000000000004,0,2.9000000000000004,0.0
2023,4,10,4,30,0,2.5,0,2.5,0.0
2023,4,10,5,30,0,2.2,0,2.2,0.0
2023,4,10,6,30,0,2.0,0,2.0,0.0
2023,4,10,7,30,0,1.9,0,1.9,0.0
2023,4,10,8,30,0,1.6,0,1.6,0.0
2023,4,10,9,30,0,1.4,0,1.4,0.0
2023,4,10,10,30,0,2.6,0,2.6,0.0
2023,4,10,11,30,153,4.9,153,9.107500000000002,58.056220259999996
2023,4,10,12,30,357,7.5,357,17.3175,131.87700666
2023,4,10,13,30,554,10.2,554,25.435,199.14502824000002
2023,4,10,14,30,719,12.5,719,32.2725,252.43979273999997
2023,4,10,15,30,842,14.1,842,37.255,290.48989896
2023,4,10,16,30,902,15.2,902,40.004999999999995,308.15375976
2023,4,10,17,30,896,16.0,896,40.64,305.40754944
2023,4,10,18,30,832,16.400000000000002,832,39.28,284.97770496000004
2023,4,10,19,30,710,16.5,710,36.025,246.01883400000003
2023,4,10,20,30,542,16.2,542,31.104999999999997,191.06989416000002
2023,4,10,21,30,344,14.9,344,24.36,124.10947584
2023,4,10,22,30,142,12.1,142,16.005,52.68340296
2023,4,10,23,30,0,9.9,0,9.9,0.0
2023,4,11,0,30,0,8.9,0,8.9,0.0
2023,4,11,1,30,0,8.1,0,8.1,0.0
2023,4,11,2,30,0,7.5,0,7.5,0.0
2023,4,11,3,30,0,7.0,0,7.0,0.0
2023,4,11,4,30,0,6.7,0,6.7,0.0
2023,4,11,5,30,0,6.4,0,6.4,0.0
2023,4,11,6,30,0,6.0,0,6.0,0.0
2023,4,11,7,30,0,5.6000000000000005,0,5.6000000000000005,0.0
2023,4,11,8,30,0,5.2,0,5.2,0.0
2023,4,11,9,30,0,5.1000000000000005,0,5.1000000000000005,0.0
2023,4,11,10,30,0,5.9,0,5.9,0.0
2023,4,11,11,30,159,7.800000000000001,159,12.172500000000001,59.736436739999995
2023,4,11,12,30,306,10.6,306,19.015,112.40164583999999
2023,4,11,13,30,472,13.9,472,26.88,168.83387136
2023,4,11,14,30,682,16.8,682,35.55500000000001,236.70902376
2023,4,11,15,30,721,18.2,721,38.0275,248.06317914
2023,4,11,16,30,884,18.8,884,43.11,298.64469024
2023,4,11,17,30,877,18.9,877,43.0175,296.37915066
2023,4,11,18,30,655,18.3,655,36.3125,226.7305425
2023,4,11,19,30,556,17.2,556,32.489999999999995,195.06272544000004
2023,4,11,20,30,420,16.5,420,28.05,149.632056
2023,4,11,21,30,94,15.7,94,18.285,34.61260104000001
2023,4,11,22,30,32,14.6,32,15.48,11.89287936
2023,4,11,23,30,0,13.7,0,13.7,0.0
2023,4,12,0,30,0,13.2,0,13.2,0.0
2023,4,12,1,30,0,12.9,0,12.9,0.0
2023,4,12,2,30,0,12.7,0,12.7,0.0
2023,4,12,3,30,0,12.5,0,12.5,0.0
2023,4,12,4,30,0,12.4,0,12.4,0.0
2023,4,12,5,30,0,12.3,0,12.3,0.0
2023,4,12,6,30,0,12.2,0,12.2,0.0
2023,4,12,7,30,0,12.1,0,12.1,0.0
2023,4,12,8,30,0,11.8,0,11.8,0.0
2023,4,12,9,30,0,11.6,0,11.6,0.0
2023,4,12,10,30,3,12.1,3,12.1825,1.12706586
2023,4,12,11,30,97,13.3,97,15.967500000000001,35.99241066000001
2023,4,12,12,30,295,15.1,295,23.2125,106.84543049999999
2023,4,12,13,30,289,17.0,289,24.9475,104.05857114
2023,4,12,14,30,646,18.7,646,36.465,223.49457864000004
2023,4,12,15,30,813,20.3,813,42.6575,275.10880986
2023,4,12,16,30,873,21.700000000000003,873,45.7075,292.15295946
2023,4,12,17,30,869,22.6,869,46.4975,289.97405514
2023,4,12,18,30,803,23.1,803,45.182500000000005,269.2431858600001
2023,4,12,19,30,682,23.200000000000003,682,41.955000000000005,231.36650856000003
2023,4,12,20,30,519,22.700000000000003,519,36.972500000000004,179.23439754
2023,4,12,21,30,329,21.3,329,30.3475,116.28658313999999
2023,4,12,22,30,136,19.1,136,22.840000000000003,49.31956224
2023,4,12,23,30,0,17.400000000000002,0,17.400000000000002,0.0
2023,4,13,0,30,0,16.7,0,16.7,0.0
2023,4,13,1,30,0,16.1,0,16.1,0.0
2023,4,13,2,30,0,15.4,0,15.4,0.0
2023,4,13,3,30,0,14.6,0,14.6,0.0
2023,4,13,4,30,0,13.9,0,13.9,0.0
2023,4,13,5,30,0,13.4,0,13.4,0.0
2023,4,13,6,30,0,13.0,0,13.0,0.0
2023,4,13,7,30,0,12.7,0,12.7,0.0
2023,4,13,8,30,0,12.4,0,12.4,0.0
2023,4,13,9,30,0,12.4,0,12.4,0.0
2023,4,13,10,30,11,13.4,11,13.7025,4.11210954
2023,4,13,11,30,158,15.4,158,19.745,57.89627496000001
2023,4,13,12,30,355,17.900000000000002,355,27.6625,126.64309049999999
2023,4,13,13,30,546,20.8,546,35.815,189.33229224
2023,4,13,14,30,708,23.1,708,42.57,239.65397856000004
2023,4,13,15,30,827,24.5,827,47.2425,275.20507385999997
2023,4,13,16,30,883,25.4,883,49.6825,291.20335145999996
2023,4,13,17,30,879,25.9,879,50.0725,289.46459754
2023,4,13,18,30,811,26.1,811,48.4025,268.72918074000006
2023,4,13,19,30,688,25.700000000000003,688,44.620000000000005,231.15776256
2023,4,13,20,30,523,24.700000000000003,523,39.0825,179.26505946
2023,4,13,21,30,331,22.8,331,31.902500000000003,116.36349354000001
2023,4,13,22,30,138,20.5,138,24.295,49.79908296
2023,4,13,23,30,0,18.9,0,18.9,0.0
2023,4,14,0,30,0,18.2,0,18.2,0.0
2023,4,14,1,30,0,17.400000000000002,0,17.400000000000002,0.0
2023,4,14,2,30,0,16.7,0,16.7,0.0
2023,4,14,3,30,0,16.1,0,16.1,0.0
2023,4,14,4,30,0,15.5,0,15.5,0.0
2023,4,14,5,30,0,14.9,0,14.9,0.0
2023,4,14,6,30,0,14.4,0,14.4,0.0
2023,4,14,7,30,0,14.0,0,14.0,0.0
2023,4,14,8,30,0,13.7,0,13.7,0.0
2023,4,14,9,30,0,13.6,0,13.6,0.0
2023,4,14,10,30,13,14.7,13,15.0575,4.838205060000001
2023,4,14,11,30,134,17.1,134,20.785,48.93132744000001
2023,4,14,12,30,365,19.5,365,29.5375,129.3728265
2023,4,14,13,30,484,22.6,484,35.91,167.77674144
2023,4,14,14,30,714,25.4,714,45.035,239.53069223999998
2023,4,14,15,30,825,26.6,825,49.2875,272.4744825
2023,4,14,16,30,884,26.8,884,51.11,289.98856224
2023,4,14,17,30,827,26.700000000000003,827,49.4425,272.97812825999995
2023,4,14,18,30,711,26.200000000000003,711,45.752500000000005,237.89984633999998
2023,4,14,19,30,698,25.4,698,44.595,234.53897256
2023,4,14,20,30,535,24.4,535,39.1125,183.35857049999998
2023,4,14,21,30,343,22.5,343,31.9325,120.56951466000001
2023,4,14,22,30,130,20.1,130,23.675,47.010834
2023,4,14,23,30,0,18.5,0,18.5,0.0
2023,4,15,0,30,0,17.5,0,17.5,0.0
2023,4,15,1,30,0,16.8,0,16.8,0.0
2023,4,15,2,30,0,16.2,0,16.2,0.0
2023,4,15,3,30,0,15.7,0,15.7,0.0
2023,4,15,4,30,0,15.3,0,15.3,0.0
2023,4,15,5,30,0,15.0,0,15.0,0.0
2023,4,15,6,30,0,14.7,0,14.7,0.0
2023,4,15,7,30,0,14.3,0,14.3,0.0
2023,4,15,8,30,0,14.0,0,14.0,0.0
2023,4,15,9,30,0,13.8,0,13.8,0.0
2023,4,15,10,30,11,14.0,11,14.3025,4.10403114
2023,4,15,11,30,169,14.8,169,19.4475,61.98856794000001
2023,4,15,12,30,361,16.0,361,25.927500000000002,129.55017114
2023,4,15,13,30,400,17.5,400,28.5,142.28640000000001
2023,4,15,14,30,699,18.5,699,37.7225,240.75493433999995
2023,4,15,15,30,803,18.8,803,40.8825,273.4695354600001
2023,4,15,16,30,648,18.8,648,36.620000000000005,224.06357376
2023,4,15,17,30,440,18.7,440,30.8,155.276352
2023,4,15,18,30,348,18.6,348,28.17,123.92973216000001
2023,4,15,19,30,580,18.2,580,34.15,202.30423199999998
2023,4,15,20,30,307,17.6,307,26.0425,110.12826186000001
2023,4,15,21,30,14,16.7,14,17.085,5.17563144
2023,4,15,22,30,3,15.6,3,15.6825,1.1142138600000002
2023,4,15,23,30,0,14.6,0,14.6,0.0
2023,4,16,0,30,0,13.9,0,13.9,0.0
2023,4,16,1,30,0,13.4,0,13.4,0.0
2023,4,16,2,30,0,12.9,0,12.9,0.0
2023,4,16,3,30,0,12.6,0,12.6,0.0
2023,4,16,4,30,0,12.4,0,12.4,0.0
2023,4,16,5,30,0,12.3,0,12.3,0.0
2023,4,16,6,30,0,12.4,0,12.4,0.0
2023,4,16,7,30,0,12.4,0,12.4,0.0
2023,4,16,8,30,0,12.1,0,12.1,0.0
2023,4,16,9,30,0,11.9,0,11.9,0.0
2023,4,16,10,30,16,12.6,16,13.04,5.9942246400000005
2023,4,16,11,30,164,14.6,164,19.11,60.22233504000001
2023,4,16,12,30,93,16.7,93,19.2575,34.133680260000006
2023,4,16,13,30,263,18.4,263,25.6325,94.47639066
2023,4,16,14,30,687,19.8,687,38.6925,235.80614106
2023,4,16,15,30,418,20.4,418,31.894999999999996,146.95229736
2023,4,16,16,30,537,20.3,537,35.0675,186.70275306000002
2023,4,16,17,30,309,19.9,309,28.397499999999997,109.95501114
2023,4,16,18,30,342,19.6,342,29.005000000000003,121.44347496000002
2023,4,16,19,30,453,19.200000000000003,453,31.657500000000006,159.38860266
2023,4,16,20,30,394,18.6,394,29.435000000000002,139.70119464
2023,4,16,21,30,214,17.6,214,23.485000000000003,77.43683303999998
2023,4,16,22,30,135,16.3,135,20.012500000000003,49.424134499999994
2023,4,16,23,30,0,15.1,0,15.1,0.0
2023,4,17,0,30,0,14.1,0,14.1,0.0
2023,4,17,1,30,0,13.4,0,13.4,0.0
2023,4,17,2,30,0,12.7,0,12.7,0.0
2023,4,17,3,30,0,12.2,0,12.2,0.0
2023,4,17,4,30,0,11.9,0,11.9,0.0
2023,4,17,5,30,0,11.7,0,11.7,0.0
2023,4,17,6,30,0,11.5,0,11.5,0.0
2023,4,17,7,30,0,11.4,0,11.4,0.0
2023,4,17,8,30,0,11.2,0,11.2,0.0
2023,4,17,9,30,0,11.1,0,11.1,0.0
2023,4,17,10,30,3,11.2,3,11.282499999999999,1.1303706599999999
2023,4,17,11,30,18,11.8,18,12.295,6.759916559999999
2023,4,17,12,30,55,12.9,55,14.412500000000001,20.5127505
2023,4,17,13,30,80,14.2,80,16.4,29.642111999999997
2023,4,17,14,30,53,15.3,53,16.7575,19.614707459999998
2023,4,17,15,30,36,16.0,36,16.99,13.312952639999999
2023,4,17,16,30,38,16.7,38,17.744999999999997,14.01744456
2023,4,17,17,30,34,17.5,34,18.435,12.513209040000001
2023,4,17,18,30,839,17.900000000000002,839,40.972500000000004,285.63726474
2023,4,17,19,30,586,17.7,586,33.815,204.63731784
2023,4,17,20,30,560,17.0,560,32.4,196.52774400000004
2023,4,17,21,30,361,15.9,361,25.8275,129.59435754
2023,4,17,22,30,128,14.3,128,17.82,47.20490496000001
2023,4,17,23,30,0,12.8,0,12.8,0.0
2023,4,18,0,30,0,11.8,0,11.8,0.0
2023,4,18,1,30,0,11.2,0,11.2,0.0
2023,4,18,2,30,0,10.9,0,10.9,0.0
2023,4,18,3,30,0,10.5,0,10.5,0.0
2023,4,18,4,30,0,9.7,0,9.7,0.0
2023,4,18,5,30,0,8.9,0,8.9,0.0
2023,4,18,6,30,0,8.3,0,8.3,0.0
2023,4,18,7,30,0,7.9,0,7.9,0.0
2023,4,18,8,30,0,7.5,0,7.5,0.0
2023,4,18,9,30,0,7.2,0,7.2,0.0
2023,4,18,10,30,24,7.800000000000001,24,8.46,9.12587904
2023,4,18,11,30,101,9.1,101,11.8775,37.98225594000001
2023,4,18,12,30,341,10.3,341,19.677500000000002,124.98152634000002
2023,4,18,13,30,138,11.5,138,15.295,51.31929096
2023,4,18,14,30,130,12.5,130,16.075,48.22014600000001
2023,4,18,15,30,202,13.0,202,18.555,74.31351336000002
2023,4,18,16,30,274,13.2,274,20.735,100.07037864000002
2023,4,18,17,30,102,13.2,102,16.005,37.84300776
2023,4,18,18,30,538,13.2,538,27.994999999999997,191.70775656
2023,4,18,19,30,717,13.0,717,32.7175,251.34706026
2023,4,18,20,30,556,12.5,556,27.79,198.26128224000004
2023,4,18,21,30,363,11.6,363,21.5825,132.19843625999997
2023,4,18,22,30,164,10.1,164,14.61,61.125647040000004
2023,4,18,23,30,12,8.4,12,8.73,4.55897376
2023,4,19,0,30,0,7.300000000000001,0,7.300000000000001,0.0
2023,4,19,1,30,0,6.5,0,6.5,0.0
2023,4,19,2,30,0,5.800000000000001,0,5.800000000000001,0.0
2023,4,19,3,30,0,5.2,0,5.2,0.0
2023,4,19,4,30,0,4.7,0,4.7,0.0
2023,4,19,5,30,0,4.3,0,4.3,0.0
2023,4,19,6,30,0,3.8,0,3.8,0.0
2023,4,19,7,30,0,3.4000000000000004,0,3.4000000000000004,0.0
2023,4,19,8,30,0,3.1,0,3.1,0.0
2023,4,19,9,30,0,3.2,0,3.2,0.0
2023,4,19,10,30,6,4.4,6,4.565,2.3100746400000003
2023,4,19,11,30,31,6.6000000000000005,31,7.452500000000001,11.825822340000002
2023,4,19,12,30,289,8.4,289,16.3475,107.10070074
2023,4,19,13,30,196,9.5,196,14.89,72.98542943999999
2023,4,19,14,30,169,10.5,169,15.1475,62.87804874000002
2023,4,19,15,30,877,11.6,877,35.7175,304.21532106
2023,4,19,16,30,939,12.9,939,38.722500000000004,322.26823674
2023,4,19,17,30,931,13.9,931,39.502500000000005,318.63376314000004
2023,4,19,18,30,859,14.6,859,38.2225,295.33765194000006
2023,4,19,19,30,667,15.0,667,33.3425,233.30911626000002
2023,4,19,20,30,515,15.0,515,29.1625,182.7761265
2023,4,19,21,30,372,14.4,372,24.630000000000003,134.08847136
2023,4,19,22,30,168,12.8,168,17.42,62.038690560000006
2023,4,19,23,30,13,11.2,13,11.5575,4.8938970600000005
2023,4,20,0,30,0,10.2,0,10.2,0.0
2023,4,20,1,30,0,9.1,0,9.1,0.0
2023,4,20,2,30,0,8.200000000000001,0,8.200000000000001,0.0
2023,4,20,3,30,0,7.300000000000001,0,7.300000000000001,0.0
2023,4,20,4,30,0,6.5,0,6.5,0.0
2023,4,20,5,30,0,6.1000000000000005,0,6.1000000000000005,0.0
2023,4,20,6,30,0,6.0,0,6.0,0.0
2023,4,20,7,30,0,5.9,0,5.9,0.0
2023,4,20,8,30,0,5.6000000000000005,0,5.6000000000000005,0.0
2023,4,20,9,30,0,5.5,0,5.5,0.0
2023,4,20,10,30,18,6.1000000000000005,18,6.595000000000001,6.88549896
2023,4,20,11,30,190,7.4,190,12.625,71.27793000000001
2023,4,20,12,30,152,8.9,152,13.08,56.93769215999999
2023,4,20,13,30,348,10.4,348,19.97,127.42253855999999
2023,4,20,14,30,706,12.0,706,31.415,248.61651623999995
2023,4,20,15,30,843,13.5,843,36.6825,291.42562266
2023,4,20,16,30,895,14.8,895,39.412499999999994,306.41139450000003
2023,4,20,17,30,890,16.0,890,40.475,303.54215400000004
2023,4,20,18,30,829,16.8,829,39.5975,283.62797514
2023,4,20,19,30,708,17.1,708,36.57,244.85353056
2023,4,20,20,30,545,16.900000000000002,545,31.887500000000003,191.6054865
2023,4,20,21,30,353,15.9,353,25.6075,126.81751625999999
2023,4,20,22,30,158,13.6,158,17.945,58.244380559999996
2023,4,20,23,30,12,11.4,12,11.73,4.514909759999999
2023,4,21,0,30,0,10.2,0,10.2,0.0
2023,4,21,1,30,0,9.7,0,9.7,0.0
2023,4,21,2,30,0,9.3,0,9.3,0.0
2023,4,21,3,30,0,8.9,0,8.9,0.0
2023,4,21,4,30,0,8.5,0,8.5,0.0
2023,4,21,5,30,0,8.200000000000001,0,8.200000000000001,0.0
2023,4,21,6,30,0,8.0,0,8.0,0.0
2023,4,21,7,30,0,8.1,0,8.1,0.0
2023,4,21,8,30,0,8.200000000000001,0,8.200000000000001,0.0
2023,4,21,9,30,0,8.4,0,8.4,0.0
2023,4,21,10,30,29,9.4,29,10.1975,10.96542954
2023,4,21,11,30,191,11.3,191,16.552500000000002,70.73489034
2023,4,21,12,30,387,13.2,387,23.8425,139.86829386000002
2023,4,21,13,30,574,14.9,574,30.685000000000002,202.64585544
2023,4,21,14,30,730,16.3,730,36.375,252.63621000000003
2023,4,21,15,30,846,17.3,846,40.565,288.44238024
2023,4,21,16,30,901,17.900000000000002,901,42.6775,304.86482874
2023,4,21,17,30,899,18.1,899,42.822500000000005,304.02854874
2023,4,21,18,30,832,18.0,832,40.88,283.34831616
2023,4,21,19,30,713,17.5,713,37.1075,246.11363946
2023,4,21,20,30,549,16.7,549,31.7975,193.07224314000004
2023,4,21,21,30,358,15.3,358,25.145000000000003,128.81646216000001
2023,4,21,22,30,148,13.5,148,17.57,54.62595935999999
2023,4,21,23,30,8,11.9,8,12.120000000000001,3.00612096
2023,4,22,0,30,0,11.1,0,11.1,0.0
2023,4,22,1,30,0,10.6,0,10.6,0.0
2023,4,22,2,30,0,10.3,0,10.3,0.0
2023,4,22,3,30,0,10.0,0,10.0,0.0
2023,4,22,4,30,0,9.7,0,9.7,0.0
2023,4,22,5,30,0,9.6,0,9.6,0.0
2023,4,22,6,30,0,9.6,0,9.6,0.0
2023,4,22,7,30,0,9.4,0,9.4,0.0
2023,4,22,8,30,0,9.0,0,9.0,0.0
2023,4,22,9,30,0,8.9,0,8.9,0.0
2023,4,22,10,30,17,9.5,17,9.9675,6.432796260000001
2023,4,22,11,30,38,11.0,38,12.045,14.282562959999998
2023,4,22,12,30,180,13.0,180,17.95,66.353256
2023,4,22,13,30,367,15.1,367,25.1925,132.03352746000002
2023,4,22,14,30,533,16.7,533,31.3575,187.73241786000003
2023,4,22,15,30,631,17.7,631,35.052499999999995,219.39601194
2023,4,22,16,30,792,18.2,792,39.980000000000004,270.59826816000003
2023,4,22,17,30,815,18.2,815,40.6125,277.8255945
2023,4,22,18,30,562,17.8,562,33.255,196.64148456
2023,4,22,19,30,286,17.1,286,24.965,102.97225223999999
2023,4,22,20,30,416,16.0,416,27.44,148.51759104
2023,4,22,21,30,6,14.8,6,14.965,2.23369704
2023,4,22,22,30,23,13.7,23,14.3325,8.580311459999999
2023,4,22,23,30,8,13.1,8,13.32,2.99437056
2023,4,23,0,30,0,12.8,0,12.8,0.0
2023,4,23,1,30,0,12.8,0,12.8,0.0
2023,4,23,2,30,0,13.0,0,13.0,0.0
2023,4,23,3,30,0,13.1,0,13.1,0.0
2023,4,23,4,30,0,13.1,0,13.1,0.0
2023,4,23,5,30,0,13.1,0,13.1,0.0
2023,4,23,6,30,0,12.9,0,12.9,0.0
2023,4,23,7,30,0,12.7,0,12.7,0.0
2023,4,23,8,30,0,12.6,0,12.6,0.0
2023,4,23,9,30,0,12.6,0,12.6,0.0
2023,4,23,10,30,9,12.8,9,13.047500000000001,3.37166874
2023,4,23,11,30,40,12.9,40,14.0,14.938560000000003
2023,4,23,12,30,81,13.0,81,15.2275,30.12888474
2023,4,23,13,30,51,13.1,51,14.5025,19.015295939999998
2023,4,23,14,30,166,13.2,166,17.765,61.230036240000004
2023,4,23,15,30,388,13.6,388,24.27,140.02668576000002
2023,4,23,16,30,139,14.7,139,18.5225,51.142055940000006
2023,4,23,17,30,923,16.0,923,41.3825,313.77183786000006
2023,4,23,18,30,600,16.900000000000002,600,33.400000000000006,209.83104
2023,4,23,19,30,576,17.3,576,33.14,201.62110463999997
2023,4,23,20,30,303,17.2,303,25.5325,108.88251066
2023,4,23,21,30,139,16.3,139,20.122500000000002,50.869838340000015
2023,4,23,22,30,6,14.6,6,14.764999999999999,2.23516584
2023,4,23,23,30,10,13.0,10,13.275,3.7435140000000002
2023,4,24,0,30,0,12.0,0,12.0,0.0
2023,4,24,1,30,0,11.0,0,11.0,0.0
2023,4,24,2,30,0,10.0,0,10.0,0.0
2023,4,24,3,30,0,9.2,0,9.2,0.0
2023,4,24,4,30,0,8.6,0,8.6,0.0
2023,4,24,5,30,0,8.0,0,8.0,0.0
2023,4,24,6,30,0,7.2,0,7.2,0.0
2023,4,24,7,30,0,6.4,0,6.4,0.0
2023,4,24,8,30,0,5.7,0,5.7,0.0
2023,4,24,9,30,0,5.300000000000001,0,5.300000000000001,0.0
2023,4,24,10,30,40,6.0,40,7.1,15.276383999999998
2023,4,24,11,30,213,7.6,213,13.4575,79.68926825999999
2023,4,24,12,30,417,9.4,417,20.8675,152.22926105999997
2023,4,24,13,30,609,11.1,609,27.847499999999997,217.11742794
2023,4,24,14,30,769,12.5,769,33.6475,268.70048874
2023,4,24,15,30,882,13.5,882,37.755,303.75011016
2023,4,24,16,30,937,14.2,937,39.9675,320.15395386
2023,4,24,17,30,931,14.7,931,40.3025,317.72212794
2023,4,24,18,30,763,14.9,763,35.8825,264.51670265999996
2023,4,24,19,30,677,14.8,677,33.417500000000004,236.74485546
2023,4,24,20,30,252,14.4,252,21.33,91.85200415999999
2023,4,24,21,30,17,13.6,17,14.067499999999999,6.347483460000001
2023,4,24,22,30,111,12.0,111,15.0525,41.31150714
2023,4,24,23,30,7,10.4,7,10.592500000000001,2.6434434600000003
2023,4,25,0,30,0,9.7,0,9.7,0.0
2023,4,25,1,30,0,9.4,0,9.4,0.0
2023,4,25,2,30,0,9.1,0,9.1,0.0
2023,4,25,3,30,0,8.5,0,8.5,0.0
2023,4,25,4,30,0,7.9,0,7.9,0.0
2023,4,25,5,30,0,7.300000000000001,0,7.300000000000001,0.0
2023,4,25,6,30,0,6.800000000000001,0,6.800000000000001,0.0
2023,4,25,7,30,0,6.1000000000000005,0,6.1000000000000005,0.0
2023,4,25,8,30,0,5.5,0,5.5,0.0
2023,4,25,9,30,0,5.4,0,5.4,0.0
2023,4,25,10,30,42,6.4,42,7.555000000000001,16.016812559999998
2023,4,25,11,30,215,8.4,215,14.3125,80.21252249999999
2023,4,25,12,30,418,10.2,418,21.695,152.17094375999997
2023,4,25,13,30,608,11.5,608,28.22,216.48370176
2023,4,25,14,30,767,12.3,767,33.3925,268.24105386
2023,4,25,15,30,874,12.9,874,36.935,301.87222343999997
2023,4,25,16,30,687,13.3,687,32.1925,241.27191305999997
2023,4,25,17,30,270,13.7,270,21.125,98.48061
2023,4,25,18,30,387,14.0,387,24.6425,139.48934346000004
2023,4,25,19,30,502,14.0,502,27.805,178.99647336
2023,4,25,20,30,468,13.8,468,26.67,167.52337056000005
2023,4,25,21,30,241,13.2,241,19.8275,88.28580473999999
2023,4,25,22,30,77,11.9,77,14.0175,28.755078660000002
2023,4,25,23,30,14,10.6,14,10.985,5.280161040000001
2023,4,26,0,30,0,9.7,0,9.7,0.0
2023,4,26,1,30,0,8.8,0,8.8,0.0
2023,4,26,2,30,0,7.9,0,7.9,0.0
2023,4,26,3,30,0,7.1000000000000005,0,7.1000000000000005,0.0
2023,4,26,4,30,0,6.4,0,6.4,0.0
2023,4,26,5,30,0,5.9,0,5.9,0.0
2023,4,26,6,30,0,5.4,0,5.4,0.0
2023,4,26,7,30,0,5.0,0,5.0,0.0
2023,4,26,8,30,0,4.6000000000000005,0,4.6000000000000005,0.0
2023,4,26,9,30,0,4.7,0,4.7,0.0
2023,4,26,10,30,28,6.2,28,6.970000000000001,10.69792416
2023,4,26,11,30,219,8.700000000000001,219,14.7225,81.59494554
2023,4,26,12,30,333,11.2,333,20.3575,121.77224586000003
2023,4,26,13,30,229,13.0,229,19.2975,84.03838794
2023,4,26,14,30,767,14.0,767,35.0925,266.64508026
2023,4,26,15,30,238,14.4,238,20.945,86.86127016
2023,4,26,16,30,120,14.3,120,17.6,44.286912
2023,4,26,17,30,901,13.9,901,38.6775,309.27612474
2023,4,26,18,30,705,13.6,705,32.9875,246.9074265
2023,4,26,19,30,284,13.4,284,21.21,103.55746463999999
