Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2532910,-,-,-,25.82,-80.17,0,2,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI
2023,4,4,19,30,27.900000000000002,828
2023,4,4,20,30,27.700000000000003,655
2023,4,4,21,30,27.400000000000002,439
2023,4,4,22,30,26.900000000000002,204
2023,4,4,23,30,26.400000000000002,14
2023,4,5,0,30,26.200000000000003,0
2023,4,5,1,30,26.1,0
2023,4,5,2,30,26,0
2023,4,5,3,30,25.900000000000002,0
2023,4,5,4,30,25.8,0
2023,4,5,5,30,25.6,0
2023,4,5,6,30,25.5,0
2023,4,5,7,30,25.400000000000002,0
2023,4,5,8,30,25.3,0
2023,4,5,9,30,25.200000000000003,0
2023,4,5,10,30,25.3,0
2023,4,5,11,30,25.700000000000003,43
2023,4,5,12,30,26.1,255
2023,4,5,13,30,26.5,489
2023,4,5,14,30,26.8,700
2023,4,5,15,30,27.1,859
2023,4,5,16,30,27.3,959
2023,4,5,17,30,27.400000000000002,990
2023,4,5,18,30,27.400000000000002,941
2023,4,5,19,30,27.400000000000002,829
2023,4,5,20,30,27.200000000000003,613
2023,4,5,21,30,27,442
2023,4,5,22,30,26.700000000000003,128
2023,4,5,23,30,26.400000000000002,10
2023,4,6,0,30,26.200000000000003,0
2023,4,6,1,30,26.1,0
2023,4,6,2,30,26,0
2023,4,6,3,30,25.900000000000002,0
2023,4,6,4,30,25.8,0
2023,4,6,5,30,25.6,0
2023,4,6,6,30,25.400000000000002,0
2023,4,6,7,30,25.3,0
2023,4,6,8,30,25.200000000000003,0
2023,4,6,9,30,25.200000000000003,0
2023,4,6,10,30,25.3,0
2023,4,6,11,30,25.6,31
2023,4,6,12,30,26.1,257
2023,4,6,13,30,26.5,491
2023,4,6,14,30,26.900000000000002,698
2023,4,6,15,30,27.200000000000003,717
2023,4,6,16,30,27.400000000000002,815
2023,4,6,17,30,27.400000000000002,983
2023,4,6,18,30,27.5,935
2023,4,6,19,30,27.400000000000002,820
2023,4,6,20,30,27.200000000000003,647
2023,4,6,21,30,27,432
2023,4,6,22,30,26.6,201
2023,4,6,23,30,26.3,15
2023,4,7,0,30,26.1,0
2023,4,7,1,30,26,0
2023,4,7,2,30,26,0
2023,4,7,3,30,25.900000000000002,0
2023,4,7,4,30,25.8,0
2023,4,7,5,30,25.6,0
2023,4,7,6,30,25.5,0
2023,4,7,7,30,25.3,0
2023,4,7,8,30,25.200000000000003,0
2023,4,7,9,30,25,0
2023,4,7,10,30,25,0
2023,4,7,11,30,25.3,38
2023,4,7,12,30,25.700000000000003,191
2023,4,7,13,30,26.1,498
2023,4,7,14,30,26.400000000000002,641
2023,4,7,15,30,26.8,764
2023,4,7,16,30,27.1,849
2023,4,7,17,30,27.200000000000003,1005
2023,4,7,18,30,27.200000000000003,960
2023,4,7,19,30,27,848
2023,4,7,20,30,26.700000000000003,672
2023,4,7,21,30,26.3,452
2023,4,7,22,30,25.8,213
2023,4,7,23,30,25.3,17
2023,4,8,0,30,25.1,0
2023,4,8,1,30,24.900000000000002,0
2023,4,8,2,30,24.8,0
2023,4,8,3,30,24.8,0
2023,4,8,4,30,24.8,0
2023,4,8,5,30,24.8,0
2023,4,8,6,30,24.700000000000003,0
2023,4,8,7,30,24.6,0
2023,4,8,8,30,24.6,0
2023,4,8,9,30,24.6,0
2023,4,8,10,30,24.8,0
2023,4,8,11,30,25.200000000000003,50
2023,4,8,12,30,25.8,263
2023,4,8,13,30,26.3,495
2023,4,8,14,30,26.700000000000003,704
2023,4,8,15,30,27.1,861
2023,4,8,16,30,27.400000000000002,960
2023,4,8,17,30,27.5,988
2023,4,8,18,30,27.6,942
2023,4,8,19,30,27.5,826
2023,4,8,20,30,27.3,652
2023,4,8,21,30,27.1,438
2023,4,8,22,30,26.700000000000003,207
2023,4,8,23,30,26.200000000000003,17
2023,4,9,0,30,25.900000000000002,0
2023,4,9,1,30,25.700000000000003,0
2023,4,9,2,30,25.5,0
2023,4,9,3,30,25.400000000000002,0
2023,4,9,4,30,25.200000000000003,0
2023,4,9,5,30,25.1,0
2023,4,9,6,30,25,0
2023,4,9,7,30,24.900000000000002,0
2023,4,9,8,30,24.8,0
2023,4,9,9,30,24.700000000000003,0
2023,4,9,10,30,24.700000000000003,0
2023,4,9,11,30,25,52
2023,4,9,12,30,25.3,261
2023,4,9,13,30,25.700000000000003,488
2023,4,9,14,30,26.3,690
2023,4,9,15,30,26.900000000000002,844
2023,4,9,16,30,27.400000000000002,938
2023,4,9,17,30,27.700000000000003,794
2023,4,9,18,30,27.8,899
2023,4,9,19,30,27.5,250
2023,4,9,20,30,26.8,72
2023,4,9,21,30,25.900000000000002,37
2023,4,9,22,30,25.1,7
2023,4,9,23,30,24.5,8
2023,4,10,0,30,24.1,0
2023,4,10,1,30,23.8,0
2023,4,10,2,30,23.700000000000003,0
2023,4,10,3,30,23.6,0
2023,4,10,4,30,23.5,0
2023,4,10,5,30,23.400000000000002,0
2023,4,10,6,30,23.400000000000002,0
2023,4,10,7,30,23.400000000000002,0
2023,4,10,8,30,23.400000000000002,0
2023,4,10,9,30,23.400000000000002,0
2023,4,10,10,30,23.400000000000002,0
2023,4,10,11,30,23.6,31
2023,4,10,12,30,24,241
2023,4,10,13,30,24.3,422
2023,4,10,14,30,24.6,513
2023,4,10,15,30,24.8,170
2023,4,10,16,30,25,592
2023,4,10,17,30,25.1,157
2023,4,10,18,30,25.1,278
2023,4,10,19,30,25,131
2023,4,10,20,30,24.6,21
2023,4,10,21,30,24.3,116
2023,4,10,22,30,24.1,88
2023,4,10,23,30,23.900000000000002,7
2023,4,11,0,30,23.900000000000002,0
2023,4,11,1,30,23.8,0
2023,4,11,2,30,23.8,0
2023,4,11,3,30,23.700000000000003,0
2023,4,11,4,30,23.700000000000003,0
2023,4,11,5,30,23.6,0
2023,4,11,6,30,23.6,0
2023,4,11,7,30,23.6,0
2023,4,11,8,30,23.5,0
2023,4,11,9,30,23.5,0
2023,4,11,10,30,23.6,0
2023,4,11,11,30,23.8,22
2023,4,11,12,30,24.1,107
2023,4,11,13,30,24.3,169
2023,4,11,14,30,24.400000000000002,286
2023,4,11,15,30,24.400000000000002,140
2023,4,11,16,30,24.3,104
2023,4,11,17,30,24.200000000000003,531
2023,4,11,18,30,24,343
2023,4,11,19,30,23.900000000000002,275
2023,4,11,20,30,23.8,71
2023,4,11,21,30,23.700000000000003,217
2023,4,11,22,30,23.6,57
2023,4,11,23,30,23.6,8
2023,4,12,0,30,23.5,0
2023,4,12,1,30,23.5,0
2023,4,12,2,30,23.400000000000002,0
2023,4,12,3,30,23.400000000000002,0
2023,4,12,4,30,23.400000000000002,0
2023,4,12,5,30,23.400000000000002,0
2023,4,12,6,30,23.5,0
2023,4,12,7,30,23.6,0
2023,4,12,8,30,23.6,0
2023,4,12,9,30,23.700000000000003,0
2023,4,12,10,30,23.700000000000003,0
2023,4,12,11,30,23.700000000000003,15
2023,4,12,12,30,23.8,43
2023,4,12,13,30,23.900000000000002,11
2023,4,12,14,30,24,110
2023,4,12,15,30,24.1,31
2023,4,12,16,30,24.3,98
2023,4,12,17,30,24.5,181
2023,4,12,18,30,24.6,270
2023,4,12,19,30,24.8,185
2023,4,12,20,30,24.900000000000002,106
2023,4,12,21,30,24.900000000000002,9
2023,4,12,22,30,24.8,7
2023,4,12,23,30,24.6,13
2023,4,13,0,30,24.5,0
2023,4,13,1,30,24.400000000000002,0
2023,4,13,2,30,24.3,0
2023,4,13,3,30,24.3,0
2023,4,13,4,30,24.3,0
2023,4,13,5,30,24.3,0
2023,4,13,6,30,24.3,0
2023,4,13,7,30,24.400000000000002,0
2023,4,13,8,30,24.5,0
2023,4,13,9,30,24.5,0
2023,4,13,10,30,24.700000000000003,0
2023,4,13,11,30,25.200000000000003,61
2023,4,13,12,30,25.700000000000003,270
2023,4,13,13,30,26.1,482
2023,4,13,14,30,26.5,595
2023,4,13,15,30,26.900000000000002,845
2023,4,13,16,30,27.1,833
2023,4,13,17,30,27.400000000000002,793
2023,4,13,18,30,27.5,841
2023,4,13,19,30,27.6,749
2023,4,13,20,30,27.5,636
2023,4,13,21,30,27.200000000000003,425
2023,4,13,22,30,26.6,4
2023,4,13,23,30,25.900000000000002,7
2023,4,14,0,30,25.5,0
2023,4,14,1,30,25.200000000000003,0
2023,4,14,2,30,25,0
2023,4,14,3,30,24.900000000000002,0
2023,4,14,4,30,25,0
2023,4,14,5,30,25,0
2023,4,14,6,30,25,0
2023,4,14,7,30,25,0
2023,4,14,8,30,25.1,0
2023,4,14,9,30,25.200000000000003,0
2023,4,14,10,30,25.3,0
2023,4,14,11,30,25.700000000000003,65
2023,4,14,12,30,26.1,278
2023,4,14,13,30,26.5,507
2023,4,14,14,30,27,709
2023,4,14,15,30,27.5,861
2023,4,14,16,30,27.900000000000002,955
2023,4,14,17,30,28.1,979
2023,4,14,18,30,28.3,928
2023,4,14,19,30,28.400000000000002,812
2023,4,14,20,30,28.400000000000002,276
2023,4,14,21,30,28.1,409
2023,4,14,22,30,27.6,160
2023,4,14,23,30,27.1,15
2023,4,15,0,30,26.8,0
2023,4,15,1,30,26.5,0
2023,4,15,2,30,26.400000000000002,0
2023,4,15,3,30,26.200000000000003,0
2023,4,15,4,30,26.1,0
2023,4,15,5,30,25.900000000000002,0
2023,4,15,6,30,25.8,0
2023,4,15,7,30,25.700000000000003,0
2023,4,15,8,30,25.700000000000003,0
2023,4,15,9,30,25.700000000000003,0
2023,4,15,10,30,25.8,0
2023,4,15,11,30,26,49
2023,4,15,12,30,26.400000000000002,277
2023,4,15,13,30,26.8,503
2023,4,15,14,30,27.1,704
2023,4,15,15,30,27.5,864
2023,4,15,16,30,27.8,958
2023,4,15,17,30,28,984
2023,4,15,18,30,28.200000000000003,938
2023,4,15,19,30,28.200000000000003,826
2023,4,15,20,30,28.1,525
2023,4,15,21,30,27.900000000000002,114
2023,4,15,22,30,27.400000000000002,35
2023,4,15,23,30,26.900000000000002,22
2023,4,16,0,30,26.5,0
2023,4,16,1,30,26.400000000000002,0
2023,4,16,2,30,26.200000000000003,0
2023,4,16,3,30,26.1,0
2023,4,16,4,30,26,0
2023,4,16,5,30,25.900000000000002,0
2023,4,16,6,30,25.900000000000002,0
2023,4,16,7,30,25.8,0
2023,4,16,8,30,25.700000000000003,0
2023,4,16,9,30,25.700000000000003,0
2023,4,16,10,30,25.8,0
2023,4,16,11,30,26.200000000000003,71
2023,4,16,12,30,26.6,286
2023,4,16,13,30,26.900000000000002,514
2023,4,16,14,30,27.200000000000003,715
2023,4,16,15,30,27.6,866
2023,4,16,16,30,27.8,959
2023,4,16,17,30,28,982
2023,4,16,18,30,28.1,938
2023,4,16,19,30,28.1,823
2023,4,16,20,30,27.900000000000002,650
2023,4,16,21,30,27.700000000000003,204
2023,4,16,22,30,27.3,107
2023,4,16,23,30,26.900000000000002,10
2023,4,17,0,30,26.700000000000003,0
2023,4,17,1,30,26.6,0
2023,4,17,2,30,26.3,0
2023,4,17,3,30,26,0
2023,4,17,4,30,25.6,0
2023,4,17,5,30,25.3,0
2023,4,17,6,30,25.1,0
2023,4,17,7,30,24.900000000000002,0
2023,4,17,8,30,24.700000000000003,0
2023,4,17,9,30,24.8,0
2023,4,17,10,30,25,0
2023,4,17,11,30,25.3,33
2023,4,17,12,30,25.8,109
2023,4,17,13,30,26.1,339
2023,4,17,14,30,26.5,628
2023,4,17,15,30,26.900000000000002,860
2023,4,17,16,30,27.400000000000002,951
2023,4,17,17,30,27.700000000000003,300
2023,4,17,18,30,27.900000000000002,200
2023,4,17,19,30,28,816
2023,4,17,20,30,28,648
2023,4,17,21,30,27.700000000000003,437
2023,4,17,22,30,27.1,212
2023,4,17,23,30,26.5,23
2023,4,18,0,30,25.700000000000003,0
2023,4,18,1,30,24.900000000000002,0
2023,4,18,2,30,24.1,0
2023,4,18,3,30,23.6,0
2023,4,18,4,30,23.3,0
2023,4,18,5,30,23.1,0
2023,4,18,6,30,22.8,0
2023,4,18,7,30,22.6,0
2023,4,18,8,30,22.400000000000002,0
2023,4,18,9,30,22.200000000000003,0
2023,4,18,10,30,22.3,0
2023,4,18,11,30,22.6,79
2023,4,18,12,30,23.1,307
2023,4,18,13,30,23.8,545
2023,4,18,14,30,24.5,756
2023,4,18,15,30,25.1,917
2023,4,18,16,30,25.6,1009
2023,4,18,17,30,26,1030
2023,4,18,18,30,26.1,977
2023,4,18,19,30,26.1,857
2023,4,18,20,30,26,677
2023,4,18,21,30,25.700000000000003,458
2023,4,18,22,30,25.1,221
2023,4,18,23,30,24.5,24
2023,4,19,0,30,24.200000000000003,0
2023,4,19,1,30,24,0
2023,4,19,2,30,23.900000000000002,0
2023,4,19,3,30,23.6,0
2023,4,19,4,30,23.400000000000002,0
2023,4,19,5,30,23.400000000000002,0
2023,4,19,6,30,23.3,0
2023,4,19,7,30,23.200000000000003,0
2023,4,19,8,30,23.200000000000003,0
2023,4,19,9,30,23.1,0
2023,4,19,10,30,23.200000000000003,0
2023,4,19,11,30,23.8,80
2023,4,19,12,30,24.5,234
2023,4,19,13,30,24.900000000000002,173
2023,4,19,14,30,25.200000000000003,737
2023,4,19,15,30,25.400000000000002,538
2023,4,19,16,30,25.3,715
2023,4,19,17,30,25.3,570
2023,4,19,18,30,25.3,643
2023,4,19,19,30,25.3,692
2023,4,19,20,30,25.3,662
2023,4,19,21,30,25.200000000000003,368
2023,4,19,22,30,24.8,99
2023,4,19,23,30,24.5,19
2023,4,20,0,30,24.3,0
2023,4,20,1,30,24.3,0
2023,4,20,2,30,24.3,0
2023,4,20,3,30,24.3,0
2023,4,20,4,30,24.400000000000002,0
2023,4,20,5,30,24.400000000000002,0
2023,4,20,6,30,24.400000000000002,0
2023,4,20,7,30,24.3,0
2023,4,20,8,30,24.200000000000003,0
2023,4,20,9,30,24.200000000000003,0
2023,4,20,10,30,24.3,0
2023,4,20,11,30,24.700000000000003,83
2023,4,20,12,30,25.200000000000003,303
2023,4,20,13,30,25.6,533
2023,4,20,14,30,25.900000000000002,736
2023,4,20,15,30,26.200000000000003,884
2023,4,20,16,30,26.400000000000002,976
2023,4,20,17,30,26.5,997
2023,4,20,18,30,26.400000000000002,945
2023,4,20,19,30,26.3,827
2023,4,20,20,30,26.1,652
2023,4,20,21,30,25.900000000000002,439
2023,4,20,22,30,25.5,212
2023,4,20,23,30,25.200000000000003,25
2023,4,21,0,30,25,0
2023,4,21,1,30,24.900000000000002,0
2023,4,21,2,30,24.700000000000003,0
2023,4,21,3,30,24.6,0
2023,4,21,4,30,24.400000000000002,0
2023,4,21,5,30,24.200000000000003,0
2023,4,21,6,30,24.1,0
2023,4,21,7,30,23.900000000000002,0
2023,4,21,8,30,23.900000000000002,0
2023,4,21,9,30,23.900000000000002,0
2023,4,21,10,30,24.1,0
2023,4,21,11,30,24.700000000000003,85
2023,4,21,12,30,25.200000000000003,306
2023,4,21,13,30,25.700000000000003,535
2023,4,21,14,30,26.1,739
2023,4,21,15,30,26.400000000000002,886
2023,4,21,16,30,26.6,976
2023,4,21,17,30,26.700000000000003,998
2023,4,21,18,30,26.8,949
2023,4,21,19,30,26.700000000000003,714
2023,4,21,20,30,26.5,562
2023,4,21,21,30,26.3,447
2023,4,21,22,30,25.900000000000002,219
2023,4,21,23,30,25.5,17
2023,4,22,0,30,25.200000000000003,0
2023,4,22,1,30,25.1,0
2023,4,22,2,30,24.900000000000002,0
2023,4,22,3,30,24.8,0
2023,4,22,4,30,24.700000000000003,0
2023,4,22,5,30,24.6,0
2023,4,22,6,30,24.5,0
2023,4,22,7,30,24.5,0
2023,4,22,8,30,24.5,0
2023,4,22,9,30,24.6,0
2023,4,22,10,30,24.8,0
2023,4,22,11,30,25.1,87
2023,4,22,12,30,25.5,306
2023,4,22,13,30,25.900000000000002,533
2023,4,22,14,30,26.3,447
2023,4,22,15,30,26.8,889
2023,4,22,16,30,27.3,982
2023,4,22,17,30,27.6,708
2023,4,22,18,30,27.900000000000002,954
2023,4,22,19,30,28.1,836
2023,4,22,20,30,28,458
2023,4,22,21,30,27.8,449
2023,4,22,22,30,27.3,4
2023,4,22,23,30,26.8,23
2023,4,23,0,30,26.400000000000002,0
2023,4,23,1,30,26.200000000000003,0
2023,4,23,2,30,26,0
2023,4,23,3,30,25.8,0
2023,4,23,4,30,25.700000000000003,0
2023,4,23,5,30,25.6,0
2023,4,23,6,30,25.400000000000002,0
2023,4,23,7,30,25.1,0
2023,4,23,8,30,24.8,0
2023,4,23,9,30,24.6,0
2023,4,23,10,30,24.5,0
2023,4,23,11,30,24.700000000000003,88
2023,4,23,12,30,25.1,305
2023,4,23,13,30,25.6,533
2023,4,23,14,30,26.3,734
2023,4,23,15,30,26.900000000000002,354
2023,4,23,16,30,27.400000000000002,976
2023,4,23,17,30,27.700000000000003,998
2023,4,23,18,30,27.900000000000002,948
2023,4,23,19,30,28,832
2023,4,23,20,30,27.900000000000002,660
2023,4,23,21,30,27.6,448
2023,4,23,22,30,27.1,221
2023,4,23,23,30,26.5,29
2023,4,24,0,30,26,0
2023,4,24,1,30,25.8,0
2023,4,24,2,30,25.6,0
2023,4,24,3,30,25.5,0
2023,4,24,4,30,25.400000000000002,0
2023,4,24,5,30,25.3,0
2023,4,24,6,30,25.200000000000003,0
2023,4,24,7,30,25.1,0
2023,4,24,8,30,25,0
2023,4,24,9,30,25,0
2023,4,24,10,30,25.1,0
2023,4,24,11,30,25.5,75
2023,4,24,12,30,25.900000000000002,106
2023,4,24,13,30,26.200000000000003,251
2023,4,24,14,30,26.6,68
2023,4,24,15,30,26.8,81
2023,4,24,16,30,26.900000000000002,123
2023,4,24,17,30,26.8,710
2023,4,24,18,30,26.6,400
2023,4,24,19,30,26.3,405
2023,4,24,20,30,26.1,459
2023,4,24,21,30,26.1,314
2023,4,24,22,30,26,127
2023,4,24,23,30,25.700000000000003,16
2023,4,25,0,30,25.6,0
2023,4,25,1,30,25.6,0
2023,4,25,2,30,25.5,0
2023,4,25,3,30,25.400000000000002,0
2023,4,25,4,30,25.200000000000003,0
2023,4,25,5,30,25,0
2023,4,25,6,30,24.900000000000002,0
2023,4,25,7,30,24.700000000000003,0
2023,4,25,8,30,24.6,0
2023,4,25,9,30,24.5,0
2023,4,25,10,30,24.700000000000003,0
2023,4,25,11,30,25.1,89
2023,4,25,12,30,25.6,302
2023,4,25,13,30,26,315
2023,4,25,14,30,26.400000000000002,128
2023,4,25,15,30,26.8,216
2023,4,25,16,30,27.1,820
2023,4,25,17,30,27.3,582
2023,4,25,18,30,27.5,862
2023,4,25,19,30,27.5,824
2023,4,25,20,30,27.400000000000002,653
2023,4,25,21,30,27.3,443
2023,4,25,22,30,27.1,218
2023,4,25,23,30,26.8,29
2023,4,26,0,30,26.700000000000003,0
2023,4,26,1,30,26.700000000000003,0
2023,4,26,2,30,26.6,0
2023,4,26,3,30,26.3,0
2023,4,26,4,30,26,0
2023,4,26,5,30,25.8,0
2023,4,26,6,30,25.5,0
2023,4,26,7,30,25.3,0
2023,4,26,8,30,25.3,0
2023,4,26,9,30,25.3,0
2023,4,26,10,30,25.5,0
2023,4,26,11,30,25.8,90
2023,4,26,12,30,26.3,304
2023,4,26,13,30,26.6,528
2023,4,26,14,30,26.900000000000002,727
2023,4,26,15,30,27.200000000000003,880
2023,4,26,16,30,27.400000000000002,969
2023,4,26,17,30,27.6,989
2023,4,26,18,30,27.8,703
2023,4,26,19,30,27.900000000000002,704
2023,4,26,20,30,27.900000000000002,485
2023,4,26,21,30,27.6,180
2023,4,26,22,30,27.200000000000003,127
2023,4,26,23,30,26.8,24
2023,4,27,0,30,26.5,0
2023,4,27,1,30,26.3,0
2023,4,27,2,30,26.1,0
2023,4,27,3,30,25.8,0
2023,4,27,4,30,25.6,0
2023,4,27,5,30,25.400000000000002,0
2023,4,27,6,30,25.3,0
2023,4,27,7,30,25.3,0
2023,4,27,8,30,25.3,0
2023,4,27,9,30,25.400000000000002,0
2023,4,27,10,30,25.700000000000003,0
2023,4,27,11,30,26.200000000000003,96
2023,4,27,12,30,26.700000000000003,311
2023,4,27,13,30,27.1,535
2023,4,27,14,30,27.5,732
2023,4,27,15,30,27.8,882
2023,4,27,16,30,28,971
2023,4,27,17,30,28.1,991
2023,4,27,18,30,28.1,938
2023,4,27,19,30,28.1,823
2023,4,27,20,30,28,654
2023,4,27,21,30,27.900000000000002,445
2023,4,27,22,30,27.6,220
2023,4,27,23,30,27.3,31
2023,4,28,0,30,27.1,0
2023,4,28,1,30,26.900000000000002,0
2023,4,28,2,30,26.8,0
2023,4,28,3,30,26.700000000000003,0
2023,4,28,4,30,26.6,0
2023,4,28,5,30,26.400000000000002,0
2023,4,28,6,30,26.400000000000002,0
2023,4,28,7,30,26.3,0
2023,4,28,8,30,26.3,0
2023,4,28,9,30,26.400000000000002,0
2023,4,28,10,30,26.5,0
2023,4,28,11,30,26.900000000000002,19
2023,4,28,12,30,27.3,274
2023,4,28,13,30,27.6,516
2023,4,28,14,30,27.900000000000002,709
2023,4,28,15,30,28.200000000000003,314
2023,4,28,16,30,28.400000000000002,37
2023,4,28,17,30,28.6,496
2023,4,28,18,30,28.700000000000003,491
2023,4,28,19,30,28.8,795
2023,4,28,20,30,28.700000000000003,628
2023,4,28,21,30,28.5,425
2023,4,28,22,30,28.200000000000003,210
2023,4,28,23,30,27.900000000000002,22
2023,4,29,0,30,27.6,0
2023,4,29,1,30,27.5,0
2023,4,29,2,30,27.3,0
2023,4,29,3,30,27.1,0
2023,4,29,4,30,26.900000000000002,0
2023,4,29,5,30,26.700000000000003,0
2023,4,29,6,30,26.5,0
2023,4,29,7,30,26.400000000000002,0
2023,4,29,8,30,26.400000000000002,0
2023,4,29,9,30,26.400000000000002,0
2023,4,29,10,30,26.6,0
2023,4,29,11,30,26.900000000000002,92
2023,4,29,12,30,27.200000000000003,303
2023,4,29,13,30,27.5,527
2023,4,29,14,30,27.900000000000002,725
2023,4,29,15,30,28.200000000000003,655
2023,4,29,16,30,28.5,574
2023,4,29,17,30,28.5,983
2023,4,29,18,30,28.5,364
2023,4,29,19,30,28.5,811
2023,4,29,20,30,28.5,554
2023,4,29,21,30,28.3,313
2023,4,29,22,30,28.1,197
2023,4,29,23,30,27.900000000000002,24
2023,4,30,0,30,27.700000000000003,0
2023,4,30,1,30,27.6,0
2023,4,30,2,30,27.5,0
2023,4,30,3,30,27.3,0
2023,4,30,4,30,27.200000000000003,0
2023,4,30,5,30,27.1,0
2023,4,30,6,30,27.1,0
2023,4,30,7,30,27.1,0
2023,4,30,8,30,27.1,0
2023,4,30,9,30,27.1,0
2023,4,30,10,30,27.1,0
2023,4,30,11,30,27.200000000000003,32
2023,4,30,12,30,27.400000000000002,109
2023,4,30,13,30,27.6,249
2023,4,30,14,30,27.8,108
2023,4,30,15,30,27.700000000000003,668
2023,4,30,16,30,27.3,681
2023,4,30,17,30,27,688
2023,4,30,18,30,27.1,620
2023,4,30,19,30,27.200000000000003,816
2023,4,30,20,30,27.200000000000003,658
2023,4,30,21,30,26.8,452
2023,4,30,22,30,26.200000000000003,229
2023,4,30,23,30,25.5,35
2023,5,1,0,30,24.900000000000002,0
2023,5,1,1,30,24.6,0
2023,5,1,2,30,24.200000000000003,0
2023,5,1,3,30,23.900000000000002,0
2023,5,1,4,30,23.700000000000003,0
2023,5,1,5,30,23.5,0
2023,5,1,6,30,23.3,0
2023,5,1,7,30,23.200000000000003,0
2023,5,1,8,30,23.200000000000003,0
2023,5,1,9,30,23.1,0
2023,5,1,10,30,23.1,0
2023,5,1,11,30,23.400000000000002,111
2023,5,1,12,30,23.8,338
2023,5,1,13,30,24.200000000000003,571
2023,5,1,14,30,24.700000000000003,777
2023,5,1,15,30,25.3,933
2023,5,1,16,30,25.900000000000002,1025
2023,5,1,17,30,26.400000000000002,1046
2023,5,1,18,30,26.8,993
2023,5,1,19,30,27.1,871
2023,5,1,20,30,27.200000000000003,691
2023,5,1,21,30,27,474
2023,5,1,22,30,26.5,240
2023,5,1,23,30,25.900000000000002,38
2023,5,2,0,30,25.5,0
2023,5,2,1,30,25.400000000000002,0
2023,5,2,2,30,25.1,0
2023,5,2,3,30,24.900000000000002,0
2023,5,2,4,30,24.6,0
2023,5,2,5,30,24.200000000000003,0
2023,5,2,6,30,23.8,0
2023,5,2,7,30,23.5,0
2023,5,2,8,30,23.200000000000003,0
2023,5,2,9,30,23.1,0
2023,5,2,10,30,23.3,0
2023,5,2,11,30,23.8,112
2023,5,2,12,30,24.3,336
2023,5,2,13,30,24.8,567
2023,5,2,14,30,25.400000000000002,768
2023,5,2,15,30,26.1,922
2023,5,2,16,30,26.8,1011
2023,5,2,17,30,27.400000000000002,1029
2023,5,2,18,30,27.8,977
2023,5,2,19,30,28.1,778
2023,5,2,20,30,28.3,683
2023,5,2,21,30,28.200000000000003,469
2023,5,2,22,30,27.700000000000003,239
2023,5,2,23,30,27.1,39
2023,5,3,0,30,26.6,0
2023,5,3,1,30,26.1,0
2023,5,3,2,30,25.5,0
2023,5,3,3,30,24.900000000000002,0
2023,5,3,4,30,24.3,0
2023,5,3,5,30,23.900000000000002,0
2023,5,3,6,30,23.5,0
2023,5,3,7,30,23.200000000000003,0
2023,5,3,8,30,23,0
2023,5,3,9,30,22.8,0
2023,5,3,10,30,23,0
2023,5,3,11,30,23.6,112
2023,5,3,12,30,24.200000000000003,323
2023,5,3,13,30,24.8,507
2023,5,3,14,30,25.5,762
2023,5,3,15,30,26.200000000000003,905
2023,5,3,16,30,26.900000000000002,990
2023,5,3,17,30,27.5,1005
2023,5,3,18,30,28,955
2023,5,3,19,30,28.3,837
2023,5,3,20,30,28.5,666
2023,5,3,21,30,28.400000000000002,456
2023,5,3,22,30,28,232
2023,5,3,23,30,27.400000000000002,37
2023,5,4,0,30,27,0
2023,5,4,1,30,26.700000000000003,0
2023,5,4,2,30,26.3,0
2023,5,4,3,30,25.8,0
2023,5,4,4,30,25.200000000000003,0
2023,5,4,5,30,24.6,0
2023,5,4,6,30,24.1,0
2023,5,4,7,30,23.700000000000003,0
2023,5,4,8,30,23.3,0
2023,5,4,9,30,23,0
2023,5,4,10,30,23,0
2023,5,4,11,30,23.5,112
2023,5,4,12,30,24,336
2023,5,4,13,30,24.5,569
2023,5,4,14,30,25.1,772
2023,5,4,15,30,25.8,922
2023,5,4,16,30,26.5,1009
2023,5,4,17,30,27.1,1030
2023,5,4,18,30,27.5,972
2023,5,4,19,30,27.8,852
2023,5,4,20,30,27.900000000000002,679
2023,5,4,21,30,27.700000000000003,464
2023,5,4,22,30,27.200000000000003,236
2023,5,4,23,30,26.5,39
2023,5,5,0,30,25.900000000000002,0
2023,5,5,1,30,25.5,0
