Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,209378,-,-,-,34.04,-118.29,0,67,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,Temperature
2023,1,1,0,30,13,13.8
2023,1,1,1,30,0,13.600000000000001
2023,1,1,2,30,0,13.600000000000001
2023,1,1,3,30,0,13.600000000000001
2023,1,1,4,30,0,13.600000000000001
2023,1,1,5,30,0,13.600000000000001
2023,1,1,6,30,0,13.5
2023,1,1,7,30,0,12.9
2023,1,1,8,30,0,12.3
2023,1,1,9,30,0,11.9
2023,1,1,10,30,0,11.700000000000001
2023,1,1,11,30,0,11.3
2023,1,1,12,30,0,10.600000000000001
2023,1,1,13,30,0,9.8
2023,1,1,14,30,0,9.8
2023,1,1,15,30,59,11
2023,1,1,16,30,229,12.4
2023,1,1,17,30,389,13.3
2023,1,1,18,30,395,14.100000000000001
2023,1,1,19,30,408,14.5
2023,1,1,20,30,409,14.8
2023,1,1,21,30,22,14.8
2023,1,1,22,30,264,14.5
2023,1,1,23,30,204,13.3
2023,1,2,0,30,41,11.5
2023,1,2,1,30,0,10.3
2023,1,2,2,30,0,9.600000000000001
2023,1,2,3,30,0,9
2023,1,2,4,30,0,8.5
2023,1,2,5,30,0,8
2023,1,2,6,30,0,7.6000000000000005
2023,1,2,7,30,0,7.2
2023,1,2,8,30,0,6.9
2023,1,2,9,30,0,6.800000000000001
2023,1,2,10,30,0,6.7
2023,1,2,11,30,0,6.6000000000000005
2023,1,2,12,30,0,6.800000000000001
2023,1,2,13,30,0,7.1000000000000005
2023,1,2,14,30,0,7.5
2023,1,2,15,30,28,8.4
2023,1,2,16,30,185,10
2023,1,2,17,30,319,11.600000000000001
2023,1,2,18,30,258,12.8
2023,1,2,19,30,425,13.3
2023,1,2,20,30,226,13.3
2023,1,2,21,30,127,13
2023,1,2,22,30,89,12.5
2023,1,2,23,30,76,11.5
2023,1,3,0,30,15,10.600000000000001
2023,1,3,1,30,0,10.100000000000001
2023,1,3,2,30,0,9.5
2023,1,3,3,30,0,9.200000000000001
2023,1,3,4,30,0,9.5
2023,1,3,5,30,0,10
2023,1,3,6,30,0,10
2023,1,3,7,30,0,9.600000000000001
2023,1,3,8,30,0,9.4
2023,1,3,9,30,0,9.5
2023,1,3,10,30,0,9.5
2023,1,3,11,30,0,9.600000000000001
2023,1,3,12,30,0,9.8
2023,1,3,13,30,0,10.100000000000001
2023,1,3,14,30,0,10.5
2023,1,3,15,30,15,11.100000000000001
2023,1,3,16,30,86,11.8
2023,1,3,17,30,128,12.700000000000001
2023,1,3,18,30,240,13.3
2023,1,3,19,30,402,13.8
2023,1,3,20,30,265,14.4
2023,1,3,21,30,183,14.8
2023,1,3,22,30,142,14.8
2023,1,3,23,30,80,14.200000000000001
2023,1,4,0,30,14,13.5
2023,1,4,1,30,0,13
2023,1,4,2,30,0,12.700000000000001
2023,1,4,3,30,0,12.600000000000001
2023,1,4,4,30,0,12.700000000000001
2023,1,4,5,30,0,12.700000000000001
2023,1,4,6,30,0,12.8
2023,1,4,7,30,0,12.9
2023,1,4,8,30,0,13.100000000000001
2023,1,4,9,30,0,13.3
2023,1,4,10,30,0,13.3
2023,1,4,11,30,0,13.200000000000001
2023,1,4,12,30,0,13.200000000000001
2023,1,4,13,30,0,13.200000000000001
2023,1,4,14,30,0,13.5
2023,1,4,15,30,27,14.100000000000001
2023,1,4,16,30,28,14.8
2023,1,4,17,30,14,15.100000000000001
2023,1,4,18,30,67,15.3
2023,1,4,19,30,81,15.3
2023,1,4,20,30,23,15.3
2023,1,4,21,30,75,15.100000000000001
2023,1,4,22,30,81,14.8
2023,1,4,23,30,79,14.5
2023,1,5,0,30,21,14.3
2023,1,5,1,30,0,14.100000000000001
2023,1,5,2,30,0,14
2023,1,5,3,30,0,14
2023,1,5,4,30,0,13.8
2023,1,5,5,30,0,13.4
2023,1,5,6,30,0,13
2023,1,5,7,30,0,12.8
2023,1,5,8,30,0,12.600000000000001
2023,1,5,9,30,0,12.4
2023,1,5,10,30,0,12.3
2023,1,5,11,30,0,12.200000000000001
2023,1,5,12,30,0,12.200000000000001
2023,1,5,13,30,0,12.3
2023,1,5,14,30,0,12.600000000000001
2023,1,5,15,30,11,13.200000000000001
2023,1,5,16,30,30,13.8
2023,1,5,17,30,37,14.5
2023,1,5,18,30,89,15
2023,1,5,19,30,250,15.3
2023,1,5,20,30,331,15.200000000000001
2023,1,5,21,30,477,14.8
2023,1,5,22,30,364,14.3
2023,1,5,23,30,210,13.5
2023,1,6,0,30,48,12.3
2023,1,6,1,30,0,11.5
2023,1,6,2,30,0,11.3
2023,1,6,3,30,0,11
2023,1,6,4,30,0,10.5
2023,1,6,5,30,0,10
2023,1,6,6,30,0,9.600000000000001
2023,1,6,7,30,0,9.3
2023,1,6,8,30,0,9.1
2023,1,6,9,30,0,8.8
2023,1,6,10,30,0,8.4
2023,1,6,11,30,0,8
2023,1,6,12,30,0,7.7
2023,1,6,13,30,0,7.7
2023,1,6,14,30,0,8.1
2023,1,6,15,30,59,9.600000000000001
2023,1,6,16,30,231,11.700000000000001
2023,1,6,17,30,393,13.5
2023,1,6,18,30,515,15.3
2023,1,6,19,30,578,16.7
2023,1,6,20,30,577,17.5
2023,1,6,21,30,511,17.8
2023,1,6,22,30,391,17.3
2023,1,6,23,30,227,15.4
2023,1,7,0,30,55,12.9
2023,1,7,1,30,0,11.4
2023,1,7,2,30,0,10.600000000000001
2023,1,7,3,30,0,10.100000000000001
2023,1,7,4,30,0,9.700000000000001
2023,1,7,5,30,0,9.3
2023,1,7,6,30,0,9.1
2023,1,7,7,30,0,8.9
2023,1,7,8,30,0,8.8
2023,1,7,9,30,0,8.8
2023,1,7,10,30,0,8.8
2023,1,7,11,30,0,8.8
2023,1,7,12,30,0,8.700000000000001
2023,1,7,13,30,0,8.8
2023,1,7,14,30,0,9.5
2023,1,7,15,30,42,11.5
2023,1,7,16,30,231,13.600000000000001
2023,1,7,17,30,154,14.8
2023,1,7,18,30,454,15.8
2023,1,7,19,30,455,16.7
2023,1,7,20,30,355,17.400000000000002
2023,1,7,21,30,383,17.5
2023,1,7,22,30,326,16.8
2023,1,7,23,30,136,15.700000000000001
2023,1,8,0,30,39,14.9
2023,1,8,1,30,0,14.4
2023,1,8,2,30,0,13.8
2023,1,8,3,30,0,13.3
2023,1,8,4,30,0,12.9
2023,1,8,5,30,0,12.5
2023,1,8,6,30,0,12.100000000000001
2023,1,8,7,30,0,11.8
2023,1,8,8,30,0,11.5
2023,1,8,9,30,0,11.200000000000001
2023,1,8,10,30,0,11
2023,1,8,11,30,0,11.100000000000001
2023,1,8,12,30,0,11.200000000000001
2023,1,8,13,30,0,11.100000000000001
2023,1,8,14,30,0,11.200000000000001
2023,1,8,15,30,25,12.5
2023,1,8,16,30,223,14.5
2023,1,8,17,30,203,16
2023,1,8,18,30,502,17.1
2023,1,8,19,30,349,17.900000000000002
2023,1,8,20,30,328,18.2
2023,1,8,21,30,275,18.1
2023,1,8,22,30,264,17.400000000000002
2023,1,8,23,30,163,15.8
2023,1,9,0,30,18,14.200000000000001
2023,1,9,1,30,0,13.600000000000001
2023,1,9,2,30,0,13.600000000000001
2023,1,9,3,30,0,13.5
2023,1,9,4,30,0,13.3
2023,1,9,5,30,0,13.200000000000001
2023,1,9,6,30,0,13.200000000000001
2023,1,9,7,30,0,13
2023,1,9,8,30,0,12.8
2023,1,9,9,30,0,12.600000000000001
2023,1,9,10,30,0,12.5
2023,1,9,11,30,0,12.5
2023,1,9,12,30,0,12.5
2023,1,9,13,30,0,12.5
2023,1,9,14,30,0,12.700000000000001
2023,1,9,15,30,12,13
2023,1,9,16,30,23,13.5
2023,1,9,17,30,89,14.100000000000001
2023,1,9,18,30,28,14.600000000000001
2023,1,9,19,30,180,15
2023,1,9,20,30,77,15.200000000000001
2023,1,9,21,30,52,15.100000000000001
2023,1,9,22,30,41,14.9
2023,1,9,23,30,18,14.600000000000001
2023,1,10,0,30,8,14.4
2023,1,10,1,30,0,14.3
2023,1,10,2,30,0,14.4
2023,1,10,3,30,0,14.3
2023,1,10,4,30,0,14.3
2023,1,10,5,30,0,14.3
2023,1,10,6,30,0,14.3
2023,1,10,7,30,0,14.3
2023,1,10,8,30,0,14.200000000000001
2023,1,10,9,30,0,14.100000000000001
2023,1,10,10,30,0,14.100000000000001
2023,1,10,11,30,0,14.100000000000001
2023,1,10,12,30,0,14.100000000000001
2023,1,10,13,30,0,14.100000000000001
2023,1,10,14,30,0,14.3
2023,1,10,15,30,15,14.5
2023,1,10,16,30,130,14.8
2023,1,10,17,30,7,14.8
2023,1,10,18,30,271,14.600000000000001
2023,1,10,19,30,123,14.4
2023,1,10,20,30,178,14.4
2023,1,10,21,30,356,14.4
2023,1,10,22,30,202,13.9
2023,1,10,23,30,115,13
2023,1,11,0,30,24,11.700000000000001
2023,1,11,1,30,0,11.200000000000001
2023,1,11,2,30,0,11.3
2023,1,11,3,30,0,11.4
2023,1,11,4,30,0,11.4
2023,1,11,5,30,0,11.100000000000001
2023,1,11,6,30,0,10.8
2023,1,11,7,30,0,10.600000000000001
2023,1,11,8,30,0,10.5
2023,1,11,9,30,0,10.4
2023,1,11,10,30,0,10.200000000000001
2023,1,11,11,30,0,9.9
2023,1,11,12,30,0,9.5
2023,1,11,13,30,0,9.4
2023,1,11,14,30,0,9.600000000000001
2023,1,11,15,30,36,10.3
2023,1,11,16,30,60,11.5
2023,1,11,17,30,141,12.600000000000001
2023,1,11,18,30,451,13.600000000000001
2023,1,11,19,30,458,14.3
2023,1,11,20,30,521,14.9
2023,1,11,21,30,405,15.4
2023,1,11,22,30,319,15.4
2023,1,11,23,30,155,14.5
2023,1,12,0,30,32,13.3
2023,1,12,1,30,0,12.200000000000001
2023,1,12,2,30,0,11.5
2023,1,12,3,30,0,11
2023,1,12,4,30,0,10.600000000000001
2023,1,12,5,30,0,10.200000000000001
2023,1,12,6,30,0,10
2023,1,12,7,30,0,9.8
2023,1,12,8,30,0,9.600000000000001
2023,1,12,9,30,0,9.600000000000001
2023,1,12,10,30,0,9.600000000000001
2023,1,12,11,30,0,9.700000000000001
2023,1,12,12,30,0,9.8
2023,1,12,13,30,0,9.8
2023,1,12,14,30,0,10.5
2023,1,12,15,30,38,12
2023,1,12,16,30,152,13.8
2023,1,12,17,30,280,15.5
2023,1,12,18,30,462,17.3
2023,1,12,19,30,511,18.6
2023,1,12,20,30,486,19.200000000000003
2023,1,12,21,30,435,19.200000000000003
2023,1,12,22,30,304,18.5
2023,1,12,23,30,192,17.1
2023,1,13,0,30,50,15.600000000000001
2023,1,13,1,30,0,14.600000000000001
2023,1,13,2,30,0,13.9
2023,1,13,3,30,0,13.4
2023,1,13,4,30,0,13
2023,1,13,5,30,0,12.8
2023,1,13,6,30,0,12.600000000000001
2023,1,13,7,30,0,12.4
2023,1,13,8,30,0,12.4
2023,1,13,9,30,0,12.600000000000001
2023,1,13,10,30,0,12.8
2023,1,13,11,30,0,12.9
2023,1,13,12,30,0,12.9
2023,1,13,13,30,0,12.600000000000001
2023,1,13,14,30,0,12.200000000000001
2023,1,13,15,30,43,12.700000000000001
2023,1,13,16,30,151,14.100000000000001
2023,1,13,17,30,316,15.3
2023,1,13,18,30,398,15.8
2023,1,13,19,30,409,16.1
2023,1,13,20,30,449,16.2
2023,1,13,21,30,384,16.1
2023,1,13,22,30,296,15.700000000000001
2023,1,13,23,30,149,14.8
2023,1,14,0,30,40,13.600000000000001
2023,1,14,1,30,0,13.100000000000001
2023,1,14,2,30,0,12.9
2023,1,14,3,30,0,12.8
2023,1,14,4,30,0,12.4
2023,1,14,5,30,0,12.200000000000001
2023,1,14,6,30,0,12.100000000000001
2023,1,14,7,30,0,12.100000000000001
2023,1,14,8,30,0,12
2023,1,14,9,30,0,12
2023,1,14,10,30,0,11.700000000000001
2023,1,14,11,30,0,11.4
2023,1,14,12,30,0,11.100000000000001
2023,1,14,13,30,0,11
2023,1,14,14,30,0,11.200000000000001
2023,1,14,15,30,17,11.700000000000001
2023,1,14,16,30,139,12.3
2023,1,14,17,30,86,12.600000000000001
2023,1,14,18,30,29,12.8
2023,1,14,19,30,25,13
2023,1,14,20,30,24,13.3
2023,1,14,21,30,45,13.600000000000001
2023,1,14,22,30,77,13.700000000000001
2023,1,14,23,30,8,13.5
2023,1,15,0,30,9,13.200000000000001
2023,1,15,1,30,0,13.200000000000001
2023,1,15,2,30,0,13.3
2023,1,15,3,30,0,13.4
2023,1,15,4,30,0,13.3
2023,1,15,5,30,0,12.9
2023,1,15,6,30,0,12.4
2023,1,15,7,30,0,12
2023,1,15,8,30,0,11.700000000000001
2023,1,15,9,30,0,11.5
2023,1,15,10,30,0,11.4
2023,1,15,11,30,0,11.200000000000001
2023,1,15,12,30,0,11.100000000000001
2023,1,15,13,30,0,10.8
2023,1,15,14,30,0,10.8
2023,1,15,15,30,31,11.5
2023,1,15,16,30,152,12.100000000000001
2023,1,15,17,30,245,12.4
2023,1,15,18,30,356,12.700000000000001
2023,1,15,19,30,425,12.8
2023,1,15,20,30,288,12.700000000000001
2023,1,15,21,30,162,12.4
2023,1,15,22,30,93,11.9
2023,1,15,23,30,97,11.200000000000001
2023,1,16,0,30,10,10.600000000000001
2023,1,16,1,30,0,10.3
2023,1,16,2,30,0,10.200000000000001
2023,1,16,3,30,0,10.100000000000001
2023,1,16,4,30,0,10
2023,1,16,5,30,0,10
2023,1,16,6,30,0,10.200000000000001
2023,1,16,7,30,0,10.600000000000001
2023,1,16,8,30,0,11.200000000000001
2023,1,16,9,30,0,11.9
2023,1,16,10,30,0,12.700000000000001
2023,1,16,11,30,0,13.4
2023,1,16,12,30,0,13.4
2023,1,16,13,30,0,12.9
2023,1,16,14,30,0,12.600000000000001
2023,1,16,15,30,20,12.700000000000001
2023,1,16,16,30,230,12.9
2023,1,16,17,30,390,13
2023,1,16,18,30,517,13.5
2023,1,16,19,30,264,14
2023,1,16,20,30,319,14.200000000000001
2023,1,16,21,30,282,13.9
2023,1,16,22,30,235,13.200000000000001
2023,1,16,23,30,241,12.100000000000001
2023,1,17,0,30,69,10.8
2023,1,17,1,30,0,10
2023,1,17,2,30,0,9.8
2023,1,17,3,30,0,9.700000000000001
2023,1,17,4,30,0,9.5
2023,1,17,5,30,0,9.200000000000001
2023,1,17,6,30,0,9
2023,1,17,7,30,0,8.8
2023,1,17,8,30,0,8.5
2023,1,17,9,30,0,8.1
2023,1,17,10,30,0,7.6000000000000005
2023,1,17,11,30,0,7.2
2023,1,17,12,30,0,6.9
2023,1,17,13,30,0,6.7
2023,1,17,14,30,0,7
2023,1,17,15,30,62,8.3
2023,1,17,16,30,240,9.700000000000001
2023,1,17,17,30,409,11
2023,1,17,18,30,539,12.3
2023,1,17,19,30,608,13.3
2023,1,17,20,30,612,13.9
2023,1,17,21,30,551,14.100000000000001
2023,1,17,22,30,429,13.8
2023,1,17,23,30,262,12.5
2023,1,18,0,30,81,10.600000000000001
2023,1,18,1,30,0,9.4
2023,1,18,2,30,0,8.8
2023,1,18,3,30,0,8.1
2023,1,18,4,30,0,7.4
2023,1,18,5,30,0,6.800000000000001
2023,1,18,6,30,0,6.4
2023,1,18,7,30,0,6.1000000000000005
2023,1,18,8,30,0,6
2023,1,18,9,30,0,5.800000000000001
2023,1,18,10,30,0,5.6000000000000005
2023,1,18,11,30,0,5.4
2023,1,18,12,30,0,5.2
2023,1,18,13,30,0,5
2023,1,18,14,30,0,5.5
2023,1,18,15,30,62,7.4
2023,1,18,16,30,240,10
2023,1,18,17,30,409,12.200000000000001
2023,1,18,18,30,543,13.700000000000001
2023,1,18,19,30,609,14.700000000000001
2023,1,18,20,30,474,15.200000000000001
2023,1,18,21,30,453,15.200000000000001
2023,1,18,22,30,331,14.600000000000001
2023,1,18,23,30,235,13.3
2023,1,19,0,30,64,11.8
2023,1,19,1,30,0,11.100000000000001
2023,1,19,2,30,0,10.700000000000001
2023,1,19,3,30,0,10.4
2023,1,19,4,30,0,10.100000000000001
2023,1,19,5,30,0,9.8
2023,1,19,6,30,0,9.600000000000001
2023,1,19,7,30,0,9.4
2023,1,19,8,30,0,9.200000000000001
2023,1,19,9,30,0,9
2023,1,19,10,30,0,8.8
2023,1,19,11,30,0,8.4
2023,1,19,12,30,0,8.200000000000001
2023,1,19,13,30,0,8
2023,1,19,14,30,0,8.3
2023,1,19,15,30,62,9.600000000000001
2023,1,19,16,30,235,11.200000000000001
2023,1,19,17,30,401,12.5
2023,1,19,18,30,527,13.4
2023,1,19,19,30,590,13.700000000000001
2023,1,19,20,30,592,13.5
2023,1,19,21,30,534,13.3
2023,1,19,22,30,124,12.9
2023,1,19,23,30,172,12.100000000000001
2023,1,20,0,30,17,11
2023,1,20,1,30,0,9.8
2023,1,20,2,30,0,8.700000000000001
2023,1,20,3,30,0,8
2023,1,20,4,30,0,7.5
2023,1,20,5,30,0,6.9
2023,1,20,6,30,0,6.300000000000001
2023,1,20,7,30,0,5.9
2023,1,20,8,30,0,5.5
2023,1,20,9,30,0,5.2
2023,1,20,10,30,0,4.9
2023,1,20,11,30,0,4.7
2023,1,20,12,30,0,4.5
2023,1,20,13,30,0,4.3
2023,1,20,14,30,0,5
2023,1,20,15,30,72,7
2023,1,20,16,30,260,9.5
2023,1,20,17,30,435,11.600000000000001
2023,1,20,18,30,565,13.200000000000001
2023,1,20,19,30,636,14.3
2023,1,20,20,30,637,14.9
2023,1,20,21,30,574,15.100000000000001
2023,1,20,22,30,451,14.600000000000001
2023,1,20,23,30,279,13
2023,1,21,0,30,92,10.9
2023,1,21,1,30,0,9.4
2023,1,21,2,30,0,8.6
2023,1,21,3,30,0,7.9
2023,1,21,4,30,0,7.300000000000001
2023,1,21,5,30,0,6.800000000000001
2023,1,21,6,30,0,6.300000000000001
2023,1,21,7,30,0,5.800000000000001
2023,1,21,8,30,0,5.5
2023,1,21,9,30,0,5.2
2023,1,21,10,30,0,5
2023,1,21,11,30,0,4.9
2023,1,21,12,30,0,4.800000000000001
2023,1,21,13,30,0,4.7
2023,1,21,14,30,0,5.6000000000000005
2023,1,21,15,30,74,8.1
2023,1,21,16,30,264,10.9
2023,1,21,17,30,439,13.200000000000001
2023,1,21,18,30,570,15
2023,1,21,19,30,636,16.2
2023,1,21,20,30,641,16.8
2023,1,21,21,30,579,16.7
2023,1,21,22,30,457,16.1
2023,1,21,23,30,288,14.100000000000001
2023,1,22,0,30,98,11.600000000000001
2023,1,22,1,30,0,10
2023,1,22,2,30,0,9.200000000000001
2023,1,22,3,30,0,8.700000000000001
2023,1,22,4,30,0,8.4
2023,1,22,5,30,0,8
2023,1,22,6,30,0,7.300000000000001
2023,1,22,7,30,0,6.800000000000001
2023,1,22,8,30,0,6.6000000000000005
2023,1,22,9,30,0,6.5
2023,1,22,10,30,0,6.800000000000001
2023,1,22,11,30,0,7.300000000000001
2023,1,22,12,30,0,7.9
2023,1,22,13,30,0,8.3
2023,1,22,14,30,0,8.6
2023,1,22,15,30,42,9.3
2023,1,22,16,30,199,10.8
2023,1,22,17,30,197,12.700000000000001
2023,1,22,18,30,554,14.4
2023,1,22,19,30,628,15.4
2023,1,22,20,30,634,15.9
2023,1,22,21,30,572,15.9
2023,1,22,22,30,450,15.5
2023,1,22,23,30,281,13.8
2023,1,23,0,30,96,11.5
2023,1,23,1,30,0,10
2023,1,23,2,30,0,9.4
2023,1,23,3,30,0,9
2023,1,23,4,30,0,8.6
2023,1,23,5,30,0,8.1
2023,1,23,6,30,0,7.300000000000001
2023,1,23,7,30,0,6.5
2023,1,23,8,30,0,5.9
2023,1,23,9,30,0,5.6000000000000005
2023,1,23,10,30,0,5.4
2023,1,23,11,30,0,5.1000000000000005
2023,1,23,12,30,0,4.9
2023,1,23,13,30,0,4.800000000000001
2023,1,23,14,30,0,5.5
2023,1,23,15,30,79,7.7
2023,1,23,16,30,271,10.100000000000001
2023,1,23,17,30,448,11.9
2023,1,23,18,30,574,13.200000000000001
2023,1,23,19,30,646,14.200000000000001
2023,1,23,20,30,652,14.8
2023,1,23,21,30,588,15
2023,1,23,22,30,465,14.700000000000001
2023,1,23,23,30,295,13.200000000000001
2023,1,24,0,30,104,11
2023,1,24,1,30,0,9.9
2023,1,24,2,30,0,9.4
2023,1,24,3,30,0,8.8
2023,1,24,4,30,0,8.200000000000001
2023,1,24,5,30,0,7.6000000000000005
2023,1,24,6,30,0,7
2023,1,24,7,30,0,6.6000000000000005
2023,1,24,8,30,0,6.300000000000001
2023,1,24,9,30,0,6.2
2023,1,24,10,30,0,6.1000000000000005
2023,1,24,11,30,0,6
2023,1,24,12,30,0,6.1000000000000005
2023,1,24,13,30,0,6.300000000000001
2023,1,24,14,30,0,7.2
2023,1,24,15,30,80,9.700000000000001
2023,1,24,16,30,273,12.5
2023,1,24,17,30,451,14.600000000000001
2023,1,24,18,30,578,16.400000000000002
2023,1,24,19,30,650,17.7
2023,1,24,20,30,656,18.3
2023,1,24,21,30,593,18.400000000000002
2023,1,24,22,30,467,17.7
2023,1,24,23,30,297,15.8
2023,1,25,0,30,107,13.4
2023,1,25,1,30,0,11.9
2023,1,25,2,30,0,11.200000000000001
2023,1,25,3,30,0,10.8
2023,1,25,4,30,0,10.4
2023,1,25,5,30,0,10.100000000000001
2023,1,25,6,30,0,9.8
2023,1,25,7,30,0,9.4
2023,1,25,8,30,0,9.1
2023,1,25,9,30,0,8.8
2023,1,25,10,30,0,8.6
2023,1,25,11,30,0,8.200000000000001
2023,1,25,12,30,0,7.9
2023,1,25,13,30,0,7.7
2023,1,25,14,30,0,8.5
2023,1,25,15,30,77,11.100000000000001
2023,1,25,16,30,267,13.9
2023,1,25,17,30,440,16
2023,1,25,18,30,572,17.900000000000002
2023,1,25,19,30,643,19.1
2023,1,25,20,30,650,19.8
2023,1,25,21,30,589,19.900000000000002
2023,1,25,22,30,466,19.3
2023,1,25,23,30,297,17.3
2023,1,26,0,30,108,14.4
2023,1,26,1,30,0,12.5
2023,1,26,2,30,0,11.5
2023,1,26,3,30,0,10.9
2023,1,26,4,30,0,10.4
2023,1,26,5,30,0,10.100000000000001
2023,1,26,6,30,0,9.8
2023,1,26,7,30,0,9.600000000000001
2023,1,26,8,30,0,9.4
2023,1,26,9,30,0,9.3
2023,1,26,10,30,0,9
2023,1,26,11,30,0,8.8
2023,1,26,12,30,0,8.5
2023,1,26,13,30,0,8.200000000000001
2023,1,26,14,30,0,8.8
2023,1,26,15,30,84,10.8
2023,1,26,16,30,276,13.100000000000001
2023,1,26,17,30,453,15
2023,1,26,18,30,582,16.2
2023,1,26,19,30,655,17
2023,1,26,20,30,661,17.5
2023,1,26,21,30,597,17.6
2023,1,26,22,30,474,17.2
2023,1,26,23,30,303,15.5
2023,1,27,0,30,111,13.200000000000001
2023,1,27,1,30,0,12.100000000000001
2023,1,27,2,30,0,11.8
2023,1,27,3,30,0,11.5
2023,1,27,4,30,0,10.9
2023,1,27,5,30,0,10.3
2023,1,27,6,30,0,9.700000000000001
2023,1,27,7,30,0,9.200000000000001
2023,1,27,8,30,0,8.8
2023,1,27,9,30,0,8.4
2023,1,27,10,30,0,8.200000000000001
2023,1,27,11,30,0,8
2023,1,27,12,30,0,7.9
2023,1,27,13,30,0,7.800000000000001
2023,1,27,14,30,0,8.6
2023,1,27,15,30,79,11.200000000000001
2023,1,27,16,30,271,14.100000000000001
2023,1,27,17,30,449,16.400000000000002
2023,1,27,18,30,586,18.400000000000002
2023,1,27,19,30,659,19.6
2023,1,27,20,30,665,19.8
2023,1,27,21,30,604,19.400000000000002
2023,1,27,22,30,482,18.5
2023,1,27,23,30,307,16.3
2023,1,28,0,30,115,13.5
2023,1,28,1,30,0,12
2023,1,28,2,30,0,11.600000000000001
2023,1,28,3,30,0,11.5
2023,1,28,4,30,0,11.200000000000001
2023,1,28,5,30,0,10.600000000000001
2023,1,28,6,30,0,10.100000000000001
2023,1,28,7,30,0,9.5
2023,1,28,8,30,0,9
2023,1,28,9,30,0,8.6
2023,1,28,10,30,0,8.5
2023,1,28,11,30,0,8.700000000000001
2023,1,28,12,30,0,8.6
2023,1,28,13,30,0,8.200000000000001
2023,1,28,14,30,0,8.5
2023,1,28,15,30,76,10.100000000000001
2023,1,28,16,30,263,12.200000000000001
2023,1,28,17,30,436,13.9
2023,1,28,18,30,574,15.200000000000001
2023,1,28,19,30,646,15.9
2023,1,28,20,30,650,16.3
2023,1,28,21,30,589,16.3
2023,1,28,22,30,468,15.700000000000001
2023,1,28,23,30,299,14.3
2023,1,29,0,30,112,12
2023,1,29,1,30,0,10.4
2023,1,29,2,30,0,10.200000000000001
2023,1,29,3,30,0,10.5
2023,1,29,4,30,0,10.600000000000001
2023,1,29,5,30,0,10.700000000000001
2023,1,29,6,30,0,10.700000000000001
2023,1,29,7,30,0,10.700000000000001
2023,1,29,8,30,0,10.600000000000001
2023,1,29,9,30,0,10.3
2023,1,29,10,30,0,10
2023,1,29,11,30,0,9.9
2023,1,29,12,30,0,9.8
2023,1,29,13,30,0,9.600000000000001
2023,1,29,14,30,0,9.8
2023,1,29,15,30,35,10.600000000000001
2023,1,29,16,30,128,11.4
2023,1,29,17,30,285,12
2023,1,29,18,30,318,12.4
2023,1,29,19,30,39,12.600000000000001
2023,1,29,20,30,343,12.5
2023,1,29,21,30,361,12.200000000000001
2023,1,29,22,30,473,11.600000000000001
2023,1,29,23,30,116,10.700000000000001
2023,1,30,0,30,4,9.700000000000001
2023,1,30,1,30,0,9.3
2023,1,30,2,30,0,9.1
2023,1,30,3,30,0,8.9
2023,1,30,4,30,0,8.9
2023,1,30,5,30,0,8.8
2023,1,30,6,30,0,8.700000000000001
2023,1,30,7,30,0,8.6
2023,1,30,8,30,0,8.5
2023,1,30,9,30,0,8.4
2023,1,30,10,30,0,8.3
2023,1,30,11,30,0,8.3
2023,1,30,12,30,0,8.200000000000001
2023,1,30,13,30,0,8
2023,1,30,14,30,0,8.3
2023,1,30,15,30,34,9.1
2023,1,30,16,30,126,10
2023,1,30,17,30,225,10.9
2023,1,30,18,30,414,11.600000000000001
2023,1,30,19,30,440,12
2023,1,30,20,30,365,12.100000000000001
2023,1,30,21,30,253,12.100000000000001
2023,1,30,22,30,105,12
2023,1,30,23,30,134,11.5
2023,1,31,0,30,65,10.600000000000001
2023,1,31,1,30,0,9.9
2023,1,31,2,30,0,9.700000000000001
2023,1,31,3,30,0,9.4
2023,1,31,4,30,0,9.1
2023,1,31,5,30,0,8.8
2023,1,31,6,30,0,8.4
2023,1,31,7,30,0,7.800000000000001
2023,1,31,8,30,0,7.1000000000000005
2023,1,31,9,30,0,6.5
2023,1,31,10,30,0,6.2
2023,1,31,11,30,0,6
2023,1,31,12,30,0,5.800000000000001
