Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,967154,-,-,-,39.78,-104.99,0,1584,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI
2023,1,1,0,30,0.9,0
2023,1,1,1,30,0.2,0
2023,1,1,2,30,-0.30000000000000004,0
2023,1,1,3,30,-0.4,0
2023,1,1,4,30,-0.30000000000000004,0
2023,1,1,5,30,-0.1,0
2023,1,1,6,30,-0.1,0
2023,1,1,7,30,-0.30000000000000004,0
2023,1,1,8,30,-0.5,0
2023,1,1,9,30,-0.5,0
2023,1,1,10,30,-0.6000000000000001,0
2023,1,1,11,30,-0.9,0
2023,1,1,12,30,-1.5,0
2023,1,1,13,30,-1.8,0
2023,1,1,14,30,-0.8,0
2023,1,1,15,30,1.3,87
2023,1,1,16,30,3.2,154
2023,1,1,17,30,4.4,248
2023,1,1,18,30,5,338
2023,1,1,19,30,5,417
2023,1,1,20,30,4.6000000000000005,269
2023,1,1,21,30,3.7,106
2023,1,1,22,30,2,44
2023,1,1,23,30,0.4,11
2023,1,2,0,30,-0.5,0
2023,1,2,1,30,-1.1,0
2023,1,2,2,30,-1.4000000000000001,0
2023,1,2,3,30,-1.6,0
2023,1,2,4,30,-1.6,0
2023,1,2,5,30,-1.7000000000000002,0
2023,1,2,6,30,-2,0
2023,1,2,7,30,-2.3000000000000003,0
2023,1,2,8,30,-2.5,0
2023,1,2,9,30,-2.7,0
2023,1,2,10,30,-3.2,0
2023,1,2,11,30,-3.8000000000000003,0
2023,1,2,12,30,-4.3,0
2023,1,2,13,30,-4.4,0
2023,1,2,14,30,-3.7,0
2023,1,2,15,30,-2.4000000000000004,113
2023,1,2,16,30,-1.4000000000000001,61
2023,1,2,17,30,-0.8,67
2023,1,2,18,30,-0.4,145
2023,1,2,19,30,-0.1,115
2023,1,2,20,30,-0.2,266
2023,1,2,21,30,-0.9,209
2023,1,2,22,30,-2.1,56
2023,1,2,23,30,-3.4000000000000004,11
2023,1,3,0,30,-4,0
2023,1,3,1,30,-4.2,0
2023,1,3,2,30,-4.2,0
2023,1,3,3,30,-4.3,0
2023,1,3,4,30,-4.800000000000001,0
2023,1,3,5,30,-5.5,0
2023,1,3,6,30,-6.1000000000000005,0
2023,1,3,7,30,-6.4,0
2023,1,3,8,30,-6.6000000000000005,0
2023,1,3,9,30,-6.800000000000001,0
2023,1,3,10,30,-7.2,0
2023,1,3,11,30,-7.5,0
2023,1,3,12,30,-7.7,0
2023,1,3,13,30,-7.7,0
2023,1,3,14,30,-6.800000000000001,0
2023,1,3,15,30,-4.5,68
2023,1,3,16,30,-2.2,316
2023,1,3,17,30,-0.7000000000000001,204
2023,1,3,18,30,0.5,75
2023,1,3,19,30,1.2000000000000002,141
2023,1,3,20,30,1.5,33
2023,1,3,21,30,1,310
2023,1,3,22,30,-1.1,81
2023,1,3,23,30,-3.6,12
2023,1,4,0,30,-4.9,0
2023,1,4,1,30,-5.300000000000001,0
2023,1,4,2,30,-5.300000000000001,0
2023,1,4,3,30,-5.300000000000001,0
2023,1,4,4,30,-5.5,0
2023,1,4,5,30,-5.800000000000001,0
2023,1,4,6,30,-6,0
2023,1,4,7,30,-6.2,0
2023,1,4,8,30,-6.2,0
2023,1,4,9,30,-5.9,0
2023,1,4,10,30,-5.800000000000001,0
2023,1,4,11,30,-5.9,0
2023,1,4,12,30,-5.800000000000001,0
2023,1,4,13,30,-5.5,0
2023,1,4,14,30,-4.6000000000000005,0
2023,1,4,15,30,-2.9000000000000004,167
2023,1,4,16,30,-1.4000000000000001,327
2023,1,4,17,30,-0.1,447
2023,1,4,18,30,0.8,513
2023,1,4,19,30,1.3,518
2023,1,4,20,30,1.2000000000000002,461
2023,1,4,21,30,0.30000000000000004,348
2023,1,4,22,30,-1.8,193
2023,1,4,23,30,-4,34
2023,1,5,0,30,-5.1000000000000005,0
2023,1,5,1,30,-5.800000000000001,0
2023,1,5,2,30,-6.5,0
2023,1,5,3,30,-7.1000000000000005,0
2023,1,5,4,30,-7.5,0
2023,1,5,5,30,-7.7,0
2023,1,5,6,30,-7.800000000000001,0
2023,1,5,7,30,-7.7,0
2023,1,5,8,30,-7.6000000000000005,0
2023,1,5,9,30,-7.4,0
2023,1,5,10,30,-7.2,0
2023,1,5,11,30,-6.800000000000001,0
2023,1,5,12,30,-6.4,0
2023,1,5,13,30,-5.6000000000000005,0
2023,1,5,14,30,-3.5,0
2023,1,5,15,30,-0.4,35
2023,1,5,16,30,2.2,64
2023,1,5,17,30,3.8000000000000003,97
2023,1,5,18,30,5.1000000000000005,81
2023,1,5,19,30,6,136
2023,1,5,20,30,6.1000000000000005,82
2023,1,5,21,30,4.800000000000001,82
2023,1,5,22,30,2.5,191
2023,1,5,23,30,0.30000000000000004,24
2023,1,6,0,30,-1.1,0
2023,1,6,1,30,-1.6,0
2023,1,6,2,30,-1.9000000000000001,0
2023,1,6,3,30,-2.2,0
2023,1,6,4,30,-2.2,0
2023,1,6,5,30,-2.1,0
2023,1,6,6,30,-2.1,0
2023,1,6,7,30,-2.4000000000000004,0
2023,1,6,8,30,-2.9000000000000004,0
2023,1,6,9,30,-3.3000000000000003,0
2023,1,6,10,30,-3.4000000000000004,0
2023,1,6,11,30,-3.4000000000000004,0
2023,1,6,12,30,-3.2,0
2023,1,6,13,30,-3,0
2023,1,6,14,30,-1.6,0
2023,1,6,15,30,0.4,81
2023,1,6,16,30,1.7000000000000002,222
2023,1,6,17,30,2.4000000000000004,332
2023,1,6,18,30,3,354
2023,1,6,19,30,3.4000000000000004,387
2023,1,6,20,30,3.7,378
2023,1,6,21,30,3.3000000000000003,340
2023,1,6,22,30,2.2,189
2023,1,6,23,30,1.1,34
2023,1,7,0,30,0.5,0
2023,1,7,1,30,0.1,0
2023,1,7,2,30,-0.1,0
2023,1,7,3,30,-0.2,0
2023,1,7,4,30,-0.4,0
2023,1,7,5,30,-0.6000000000000001,0
2023,1,7,6,30,-0.8,0
2023,1,7,7,30,-0.9,0
2023,1,7,8,30,-1.1,0
2023,1,7,9,30,-1.4000000000000001,0
2023,1,7,10,30,-2,0
2023,1,7,11,30,-2.6,0
2023,1,7,12,30,-3.1,0
2023,1,7,13,30,-3.4000000000000004,0
2023,1,7,14,30,-2.4000000000000004,0
2023,1,7,15,30,0.2,160
2023,1,7,16,30,2.9000000000000004,317
2023,1,7,17,30,4.9,436
2023,1,7,18,30,6,502
2023,1,7,19,30,6.6000000000000005,511
2023,1,7,20,30,6.7,456
2023,1,7,21,30,5.5,346
2023,1,7,22,30,3,195
2023,1,7,23,30,0.7000000000000001,38
2023,1,8,0,30,-0.7000000000000001,0
2023,1,8,1,30,-1.5,0
2023,1,8,2,30,-1.9000000000000001,0
2023,1,8,3,30,-2.4000000000000004,0
2023,1,8,4,30,-3,0
2023,1,8,5,30,-3.6,0
2023,1,8,6,30,-4,0
2023,1,8,7,30,-4.1000000000000005,0
2023,1,8,8,30,-3.9000000000000004,0
2023,1,8,9,30,-3.6,0
2023,1,8,10,30,-3.4000000000000004,0
2023,1,8,11,30,-3,0
2023,1,8,12,30,-2.8000000000000003,0
2023,1,8,13,30,-2.7,0
2023,1,8,14,30,-1.3,0
2023,1,8,15,30,1.5,102
2023,1,8,16,30,4.2,64
2023,1,8,17,30,6.6000000000000005,401
2023,1,8,18,30,8.6,341
2023,1,8,19,30,9.200000000000001,262
2023,1,8,20,30,8.3,395
2023,1,8,21,30,6.6000000000000005,356
2023,1,8,22,30,4.7,163
2023,1,8,23,30,3.3000000000000003,24
2023,1,9,0,30,2.2,0
2023,1,9,1,30,1,0
2023,1,9,2,30,0.1,0
2023,1,9,3,30,-0.2,0
2023,1,9,4,30,-0.4,0
2023,1,9,5,30,-0.6000000000000001,0
2023,1,9,6,30,-0.6000000000000001,0
2023,1,9,7,30,-0.4,0
2023,1,9,8,30,-0.4,0
2023,1,9,9,30,-0.5,0
2023,1,9,10,30,-0.9,0
2023,1,9,11,30,-1.4000000000000001,0
2023,1,9,12,30,-1.8,0
2023,1,9,13,30,-1.7000000000000002,0
2023,1,9,14,30,-0.1,6
2023,1,9,15,30,2.9000000000000004,166
2023,1,9,16,30,5.9,326
2023,1,9,17,30,8.4,381
2023,1,9,18,30,9.600000000000001,495
2023,1,9,19,30,9.1,250
2023,1,9,20,30,7.800000000000001,184
2023,1,9,21,30,6.300000000000001,49
2023,1,9,22,30,4.7,43
2023,1,9,23,30,3.4000000000000004,41
2023,1,10,0,30,3,0
2023,1,10,1,30,3.1,0
2023,1,10,2,30,3.1,0
2023,1,10,3,30,2.6,0
2023,1,10,4,30,2.1,0
2023,1,10,5,30,2,0
2023,1,10,6,30,2.3000000000000003,0
2023,1,10,7,30,2.3000000000000003,0
2023,1,10,8,30,2,0
2023,1,10,9,30,1.7000000000000002,0
2023,1,10,10,30,1.3,0
2023,1,10,11,30,0.8,0
2023,1,10,12,30,0.6000000000000001,0
2023,1,10,13,30,0.7000000000000001,0
2023,1,10,14,30,2.3000000000000003,15
2023,1,10,15,30,5.5,161
2023,1,10,16,30,8.200000000000001,316
2023,1,10,17,30,10.100000000000001,436
2023,1,10,18,30,11,505
2023,1,10,19,30,11.4,517
2023,1,10,20,30,11,468
2023,1,10,21,30,9.1,359
2023,1,10,22,30,5.9,207
2023,1,10,23,30,3.2,45
2023,1,11,0,30,2.4000000000000004,0
2023,1,11,1,30,2.6,0
2023,1,11,2,30,2.5,0
2023,1,11,3,30,1.9000000000000001,0
2023,1,11,4,30,1.2000000000000002,0
2023,1,11,5,30,1.1,0
2023,1,11,6,30,1.5,0
2023,1,11,7,30,1.9000000000000001,0
2023,1,11,8,30,1.7000000000000002,0
2023,1,11,9,30,0.9,0
2023,1,11,10,30,0.1,0
2023,1,11,11,30,-0.30000000000000004,0
2023,1,11,12,30,-0.4,0
2023,1,11,13,30,-0.5,0
2023,1,11,14,30,-0.30000000000000004,3
2023,1,11,15,30,0.2,46
2023,1,11,16,30,0.9,108
2023,1,11,17,30,1.6,161
2023,1,11,18,30,2,192
2023,1,11,19,30,2.1,291
2023,1,11,20,30,1.9000000000000001,264
2023,1,11,21,30,1.4000000000000001,181
2023,1,11,22,30,0.2,128
2023,1,11,23,30,-1.2000000000000002,30
2023,1,12,0,30,-1.9000000000000001,0
2023,1,12,1,30,-2.2,0
2023,1,12,2,30,-2.5,0
2023,1,12,3,30,-2.5,0
2023,1,12,4,30,-2.5,0
2023,1,12,5,30,-2.5,0
2023,1,12,6,30,-2.8000000000000003,0
2023,1,12,7,30,-3.2,0
2023,1,12,8,30,-3.7,0
2023,1,12,9,30,-3.9000000000000004,0
2023,1,12,10,30,-4,0
2023,1,12,11,30,-4.3,0
2023,1,12,12,30,-4.7,0
2023,1,12,13,30,-4.6000000000000005,0
2023,1,12,14,30,-3,17
2023,1,12,15,30,-0.2,173
2023,1,12,16,30,2.8000000000000003,335
2023,1,12,17,30,5.300000000000001,459
2023,1,12,18,30,6.7,529
2023,1,12,19,30,7.300000000000001,538
2023,1,12,20,30,7.2,485
2023,1,12,21,30,5.9,374
2023,1,12,22,30,3.1,217
2023,1,12,23,30,0.6000000000000001,51
2023,1,13,0,30,-0.30000000000000004,0
2023,1,13,1,30,-0.7000000000000001,0
2023,1,13,2,30,-0.9,0
2023,1,13,3,30,-1.3,0
2023,1,13,4,30,-1.6,0
2023,1,13,5,30,-1.6,0
2023,1,13,6,30,-1.4000000000000001,0
2023,1,13,7,30,-1.2000000000000002,0
2023,1,13,8,30,-0.9,0
2023,1,13,9,30,-0.6000000000000001,0
2023,1,13,10,30,-0.2,0
2023,1,13,11,30,0.2,0
2023,1,13,12,30,0.5,0
2023,1,13,13,30,0.9,0
2023,1,13,14,30,2.5,8
2023,1,13,15,30,5.2,109
2023,1,13,16,30,7.800000000000001,237
2023,1,13,17,30,10,379
2023,1,13,18,30,11.8,446
2023,1,13,19,30,12.8,459
2023,1,13,20,30,12.600000000000001,433
2023,1,13,21,30,10.700000000000001,362
2023,1,13,22,30,7.7,178
2023,1,13,23,30,5.1000000000000005,38
2023,1,14,0,30,3.8000000000000003,0
2023,1,14,1,30,2.9000000000000004,0
2023,1,14,2,30,2.2,0
2023,1,14,3,30,1.9000000000000001,0
2023,1,14,4,30,2,0
2023,1,14,5,30,2.1,0
2023,1,14,6,30,2.1,0
2023,1,14,7,30,2,0
2023,1,14,8,30,2,0
2023,1,14,9,30,2,0
2023,1,14,10,30,2.2,0
2023,1,14,11,30,2.3000000000000003,0
2023,1,14,12,30,2.5,0
2023,1,14,13,30,2.7,0
2023,1,14,14,30,3.9000000000000004,8
2023,1,14,15,30,6.2,168
2023,1,14,16,30,8.9,272
2023,1,14,17,30,11.4,379
2023,1,14,18,30,13.200000000000001,520
2023,1,14,19,30,13.4,494
2023,1,14,20,30,11.4,418
2023,1,14,21,30,8.9,234
2023,1,14,22,30,7.300000000000001,55
2023,1,14,23,30,6.1000000000000005,39
2023,1,15,0,30,4.9,0
2023,1,15,1,30,3.7,0
2023,1,15,2,30,2.9000000000000004,0
2023,1,15,3,30,2.2,0
2023,1,15,4,30,1.5,0
2023,1,15,5,30,1,0
2023,1,15,6,30,0.6000000000000001,0
2023,1,15,7,30,0.4,0
2023,1,15,8,30,0.5,0
2023,1,15,9,30,1,0
2023,1,15,10,30,1.5,0
2023,1,15,11,30,1.8,0
2023,1,15,12,30,2,0
2023,1,15,13,30,2.3000000000000003,0
2023,1,15,14,30,2.8000000000000003,6
2023,1,15,15,30,3.5,57
2023,1,15,16,30,4.3,136
2023,1,15,17,30,5.1000000000000005,174
2023,1,15,18,30,6,287
2023,1,15,19,30,6.800000000000001,492
2023,1,15,20,30,6.6000000000000005,115
2023,1,15,21,30,5,81
2023,1,15,22,30,2.6,44
2023,1,15,23,30,0.9,13
2023,1,16,0,30,0.30000000000000004,0
2023,1,16,1,30,0.1,0
2023,1,16,2,30,-0.2,0
2023,1,16,3,30,-0.4,0
2023,1,16,4,30,-0.5,0
2023,1,16,5,30,-0.6000000000000001,0
2023,1,16,6,30,-0.6000000000000001,0
2023,1,16,7,30,-0.6000000000000001,0
2023,1,16,8,30,-0.8,0
2023,1,16,9,30,-1.1,0
2023,1,16,10,30,-1.4000000000000001,0
2023,1,16,11,30,-1.4000000000000001,0
2023,1,16,12,30,-1.4000000000000001,0
2023,1,16,13,30,-1.2000000000000002,0
2023,1,16,14,30,0.2,8
2023,1,16,15,30,2.5,65
2023,1,16,16,30,4.5,65
2023,1,16,17,30,6,78
2023,1,16,18,30,7,403
2023,1,16,19,30,7.5,302
2023,1,16,20,30,7.4,481
2023,1,16,21,30,6.300000000000001,375
2023,1,16,22,30,4,178
2023,1,16,23,30,2.2,40
2023,1,17,0,30,1.1,0
2023,1,17,1,30,-0.1,0
2023,1,17,2,30,-1,0
2023,1,17,3,30,-1.1,0
2023,1,17,4,30,-0.5,0
2023,1,17,5,30,0,0
2023,1,17,6,30,0.1,0
2023,1,17,7,30,-0.30000000000000004,0
2023,1,17,8,30,-0.6000000000000001,0
2023,1,17,9,30,-0.7000000000000001,0
2023,1,17,10,30,-1.1,0
2023,1,17,11,30,-1.6,0
2023,1,17,12,30,-2.2,0
2023,1,17,13,30,-2.6,0
2023,1,17,14,30,-1.6,19
2023,1,17,15,30,0.2,169
2023,1,17,16,30,1.5,326
2023,1,17,17,30,2.7,231
2023,1,17,18,30,3.4000000000000004,515
2023,1,17,19,30,3.1,298
2023,1,17,20,30,2.1,308
2023,1,17,21,30,0.8,68
2023,1,17,22,30,-0.6000000000000001,41
2023,1,17,23,30,-1.8,7
2023,1,18,0,30,-2.6,0
2023,1,18,1,30,-2.9000000000000004,0
2023,1,18,2,30,-3.1,0
2023,1,18,3,30,-3.4000000000000004,0
2023,1,18,4,30,-3.5,0
2023,1,18,5,30,-3.7,0
2023,1,18,6,30,-3.8000000000000003,0
2023,1,18,7,30,-3.9000000000000004,0
2023,1,18,8,30,-4,0
2023,1,18,9,30,-4.3,0
2023,1,18,10,30,-4.5,0
2023,1,18,11,30,-4.800000000000001,0
2023,1,18,12,30,-4.9,0
2023,1,18,13,30,-4.9,0
2023,1,18,14,30,-4.6000000000000005,8
2023,1,18,15,30,-3.9000000000000004,132
2023,1,18,16,30,-3.2,204
2023,1,18,17,30,-2.6,255
2023,1,18,18,30,-2.2,22
2023,1,18,19,30,-1.7000000000000002,396
2023,1,18,20,30,-1.4000000000000001,346
2023,1,18,21,30,-1.6,221
2023,1,18,22,30,-2.1,154
2023,1,18,23,30,-2.7,24
2023,1,19,0,30,-3.3000000000000003,0
2023,1,19,1,30,-3.9000000000000004,0
2023,1,19,2,30,-4.7,0
2023,1,19,3,30,-5.4,0
2023,1,19,4,30,-6.2,0
2023,1,19,5,30,-6.800000000000001,0
2023,1,19,6,30,-7.5,0
2023,1,19,7,30,-7.9,0
2023,1,19,8,30,-7.9,0
2023,1,19,9,30,-7.7,0
2023,1,19,10,30,-7.5,0
2023,1,19,11,30,-7.2,0
2023,1,19,12,30,-7,0
2023,1,19,13,30,-6.6000000000000005,0
2023,1,19,14,30,-5.2,23
2023,1,19,15,30,-2.6,189
2023,1,19,16,30,0.30000000000000004,360
2023,1,19,17,30,2.6,484
2023,1,19,18,30,4,514
2023,1,19,19,30,4.7,477
2023,1,19,20,30,4.7,166
2023,1,19,21,30,3.8000000000000003,122
2023,1,19,22,30,1.4000000000000001,214
2023,1,19,23,30,-1.2000000000000002,52
2023,1,20,0,30,-2.7,0
2023,1,20,1,30,-3.7,0
2023,1,20,2,30,-4.4,0
2023,1,20,3,30,-4.7,0
2023,1,20,4,30,-4.800000000000001,0
2023,1,20,5,30,-4.9,0
2023,1,20,6,30,-5.300000000000001,0
2023,1,20,7,30,-5.800000000000001,0
2023,1,20,8,30,-6,0
2023,1,20,9,30,-5.9,0
2023,1,20,10,30,-6,0
2023,1,20,11,30,-6.5,0
2023,1,20,12,30,-7,0
2023,1,20,13,30,-7.1000000000000005,0
2023,1,20,14,30,-6.4,12
2023,1,20,15,30,-4.5,148
2023,1,20,16,30,-2.6,282
2023,1,20,17,30,-1.5,395
2023,1,20,18,30,-0.9,433
2023,1,20,19,30,-0.6000000000000001,274
2023,1,20,20,30,-0.7000000000000001,403
2023,1,20,21,30,-1.2000000000000002,290
2023,1,20,22,30,-2.3000000000000003,193
2023,1,20,23,30,-3.5,24
2023,1,21,0,30,-4.4,0
2023,1,21,1,30,-5.1000000000000005,0
2023,1,21,2,30,-5.9,0
2023,1,21,3,30,-6.5,0
2023,1,21,4,30,-7,0
2023,1,21,5,30,-7.5,0
2023,1,21,6,30,-7.800000000000001,0
2023,1,21,7,30,-8.200000000000001,0
2023,1,21,8,30,-8.5,0
2023,1,21,9,30,-8.700000000000001,0
2023,1,21,10,30,-8.700000000000001,0
2023,1,21,11,30,-8.5,0
2023,1,21,12,30,-8.200000000000001,0
2023,1,21,13,30,-7.9,0
2023,1,21,14,30,-6.7,7
2023,1,21,15,30,-4.5,129
2023,1,21,16,30,-2.6,215
2023,1,21,17,30,-1.6,391
2023,1,21,18,30,-1.4000000000000001,452
2023,1,21,19,30,-1.3,470
2023,1,21,20,30,-1.3,408
2023,1,21,21,30,-1.6,404
2023,1,21,22,30,-2.4000000000000004,184
2023,1,21,23,30,-3.6,27
2023,1,22,0,30,-4.4,0
2023,1,22,1,30,-4.9,0
2023,1,22,2,30,-5.2,0
2023,1,22,3,30,-5.300000000000001,0
2023,1,22,4,30,-5.5,0
2023,1,22,5,30,-5.800000000000001,0
2023,1,22,6,30,-6.1000000000000005,0
2023,1,22,7,30,-6.4,0
2023,1,22,8,30,-6.6000000000000005,0
2023,1,22,9,30,-6.6000000000000005,0
2023,1,22,10,30,-6.6000000000000005,0
2023,1,22,11,30,-6.7,0
2023,1,22,12,30,-6.7,0
2023,1,22,13,30,-6.300000000000001,0
2023,1,22,14,30,-4.4,25
2023,1,22,15,30,-1.6,189
2023,1,22,16,30,0.9,354
2023,1,22,17,30,2.2,482
2023,1,22,18,30,3,556
2023,1,22,19,30,3.4000000000000004,569
2023,1,22,20,30,3.4000000000000004,518
2023,1,22,21,30,2.8000000000000003,410
2023,1,22,22,30,0.7000000000000001,255
2023,1,22,23,30,-2,80
2023,1,23,0,30,-3.2,0
2023,1,23,1,30,-3.6,0
2023,1,23,2,30,-3.8000000000000003,0
2023,1,23,3,30,-3.8000000000000003,0
2023,1,23,4,30,-3.7,0
2023,1,23,5,30,-3.5,0
2023,1,23,6,30,-3.6,0
2023,1,23,7,30,-3.7,0
2023,1,23,8,30,-3.9000000000000004,0
2023,1,23,9,30,-4.3,0
2023,1,23,10,30,-4.800000000000001,0
2023,1,23,11,30,-5.1000000000000005,0
2023,1,23,12,30,-5.300000000000001,0
2023,1,23,13,30,-5.2,0
2023,1,23,14,30,-4.6000000000000005,13
2023,1,23,15,30,-3.3000000000000003,65
2023,1,23,16,30,-2,158
2023,1,23,17,30,-0.6000000000000001,89
2023,1,23,18,30,0.7000000000000001,559
2023,1,23,19,30,1.8,572
2023,1,23,20,30,2.5,523
2023,1,23,21,30,2.5,417
2023,1,23,22,30,0.7000000000000001,261
2023,1,23,23,30,-2.1,85
2023,1,24,0,30,-4.2,0
2023,1,24,1,30,-5.5,0
2023,1,24,2,30,-6.2,0
2023,1,24,3,30,-6.2,0
2023,1,24,4,30,-6.4,0
2023,1,24,5,30,-6.7,0
2023,1,24,6,30,-7.1000000000000005,0
2023,1,24,7,30,-7.300000000000001,0
2023,1,24,8,30,-7.300000000000001,0
2023,1,24,9,30,-7.2,0
2023,1,24,10,30,-7.2,0
2023,1,24,11,30,-7.6000000000000005,0
2023,1,24,12,30,-8.1,0
2023,1,24,13,30,-8.3,0
2023,1,24,14,30,-6.9,28
2023,1,24,15,30,-4,194
2023,1,24,16,30,-1.9000000000000001,363
2023,1,24,17,30,-1.1,329
2023,1,24,18,30,-0.8,551
2023,1,24,19,30,-0.5,532
2023,1,24,20,30,-0.2,455
2023,1,24,21,30,-0.2,349
2023,1,24,22,30,-1.2000000000000002,205
2023,1,24,23,30,-2.9000000000000004,89
2023,1,25,0,30,-4.5,0
2023,1,25,1,30,-5.7,0
2023,1,25,2,30,-6.5,0
2023,1,25,3,30,-7.1000000000000005,0
2023,1,25,4,30,-7.7,0
2023,1,25,5,30,-8.200000000000001,0
2023,1,25,6,30,-8.6,0
2023,1,25,7,30,-8.4,0
2023,1,25,8,30,-7.9,0
2023,1,25,9,30,-7.300000000000001,0
2023,1,25,10,30,-7,0
2023,1,25,11,30,-6.9,0
2023,1,25,12,30,-6.800000000000001,0
2023,1,25,13,30,-6.7,0
2023,1,25,14,30,-6,12
2023,1,25,15,30,-4.3,124
2023,1,25,16,30,-2.7,242
2023,1,25,17,30,-1.8,378
2023,1,25,18,30,-1.3,459
2023,1,25,19,30,-1.2000000000000002,549
2023,1,25,20,30,-1.3,409
2023,1,25,21,30,-1.6,328
2023,1,25,22,30,-2.5,171
2023,1,25,23,30,-4,33
2023,1,26,0,30,-4.800000000000001,0
2023,1,26,1,30,-5,0
2023,1,26,2,30,-5.2,0
2023,1,26,3,30,-5.7,0
2023,1,26,4,30,-6.1000000000000005,0
2023,1,26,5,30,-6.4,0
2023,1,26,6,30,-6.800000000000001,0
2023,1,26,7,30,-7.300000000000001,0
2023,1,26,8,30,-8,0
2023,1,26,9,30,-8.700000000000001,0
2023,1,26,10,30,-9.600000000000001,0
2023,1,26,11,30,-10.200000000000001,0
2023,1,26,12,30,-10.600000000000001,0
2023,1,26,13,30,-10.4,0
2023,1,26,14,30,-8.5,32
2023,1,26,15,30,-5.2,204
2023,1,26,16,30,-2.2,377
2023,1,26,17,30,-0.30000000000000004,510
2023,1,26,18,30,0.7000000000000001,587
2023,1,26,19,30,1.2000000000000002,601
2023,1,26,20,30,1.3,544
2023,1,26,21,30,0.9,409
2023,1,26,22,30,-0.4,246
2023,1,26,23,30,-1.9000000000000001,52
2023,1,27,0,30,-2.5,0
2023,1,27,1,30,-2.8000000000000003,0
2023,1,27,2,30,-3.2,0
2023,1,27,3,30,-3.5,0
2023,1,27,4,30,-3.5,0
2023,1,27,5,30,-3.3000000000000003,0
2023,1,27,6,30,-3.1,0
2023,1,27,7,30,-3.2,0
2023,1,27,8,30,-3.5,0
2023,1,27,9,30,-3.8000000000000003,0
2023,1,27,10,30,-4.2,0
2023,1,27,11,30,-4.5,0
2023,1,27,12,30,-4.5,0
2023,1,27,13,30,-4.1000000000000005,0
2023,1,27,14,30,-2.5,19
2023,1,27,15,30,-0.1,87
2023,1,27,16,30,1.7000000000000002,368
2023,1,27,17,30,3.1,78
2023,1,27,18,30,3.8000000000000003,297
2023,1,27,19,30,4.2,353
2023,1,27,20,30,4.1000000000000005,256
2023,1,27,21,30,3.5,370
2023,1,27,22,30,2.4000000000000004,139
2023,1,27,23,30,0.7000000000000001,66
2023,1,28,0,30,-0.7000000000000001,0
2023,1,28,1,30,-1.5,0
2023,1,28,2,30,-2.1,0
2023,1,28,3,30,-2.7,0
2023,1,28,4,30,-2.9000000000000004,0
2023,1,28,5,30,-3,0
2023,1,28,6,30,-3.3000000000000003,0
2023,1,28,7,30,-3.8000000000000003,0
2023,1,28,8,30,-4.3,0
2023,1,28,9,30,-4.9,0
2023,1,28,10,30,-5.5,0
2023,1,28,11,30,-6.300000000000001,0
2023,1,28,12,30,-7,0
2023,1,28,13,30,-6.9,0
2023,1,28,14,30,-5.300000000000001,34
2023,1,28,15,30,-2.9000000000000004,206
2023,1,28,16,30,-0.9,378
2023,1,28,17,30,0.6000000000000001,510
2023,1,28,18,30,1.6,314
2023,1,28,19,30,2.1,483
2023,1,28,20,30,2,478
2023,1,28,21,30,1,295
2023,1,28,22,30,-0.8,222
2023,1,28,23,30,-3,32
2023,1,29,0,30,-4.7,0
2023,1,29,1,30,-5.800000000000001,0
2023,1,29,2,30,-6.6000000000000005,0
2023,1,29,3,30,-7.6000000000000005,0
2023,1,29,4,30,-8.700000000000001,0
2023,1,29,5,30,-9.8,0
2023,1,29,6,30,-10.9,0
2023,1,29,7,30,-11.8,0
2023,1,29,8,30,-12.3,0
2023,1,29,9,30,-12.8,0
2023,1,29,10,30,-13.100000000000001,0
2023,1,29,11,30,-13.4,0
2023,1,29,12,30,-13.5,0
2023,1,29,13,30,-13.4,0
2023,1,29,14,30,-12.200000000000001,15
2023,1,29,15,30,-9.9,83
2023,1,29,16,30,-7.4,96
2023,1,29,17,30,-5.300000000000001,172
2023,1,29,18,30,-4.1000000000000005,203
2023,1,29,19,30,-3.6,297
2023,1,29,20,30,-3.9000000000000004,169
2023,1,29,21,30,-5.1000000000000005,128
2023,1,29,22,30,-7.300000000000001,42
2023,1,29,23,30,-10.200000000000001,53
2023,1,30,0,30,-12.4,0
